business_name,category,address,city,province_state,postal_code,phone,country,source,date_scraped,region,sub_region,cities,naics_code,tax_id,employee_count,status,lead_score,enriched_date
Jalapa Servicios S. de R.L.,Servicios,652 Juárez,Xalapa,Veracruz,91076,228-539-4610,México,Registro Público de Veracruz,2026-05-07T20:56:56.278969,Mexico,Veracruz,"Veracruz, Xalapa",,SUL387757NL,11-50,Activo,85,2026-05-07T20:59:03.790679
Coatepec Pesquero Servicios,Pesquero,747 Enríquez,Xalapa,Veracruz,91011,228-118-2902,México,Registro Público de Veracruz,2026-05-07T20:56:56.278981,Mexico,Veracruz,"Veracruz, Xalapa",,JBT202820XD,1-10,Activo,85,2026-05-07T20:59:03.790686
Xalapa Pesquero S.A. de C.V.,Pesquero,1425 Xalapeños Ilustres,Xalapa,Veracruz,91010,228-196-9943,México,Registro Público de Veracruz,2026-05-07T20:56:56.278989,Mexico,Veracruz,"Veracruz, Xalapa",,GLI341801EU,200+,Activo,85,2026-05-07T20:59:03.790693
Jalapa Servicios S. de R.L.,Servicios,540 Múzquiz,Xalapa,Veracruz,91110,228-829-6736,México,Registro Público de Veracruz,2026-05-07T20:56:56.279001,Mexico,Veracruz,"Veracruz, Xalapa",,RSD861128BW,11-50,Activo,85,2026-05-07T20:59:03.790700
Las Ánimas Química S. de R.L.,Química,783 Enríquez,Xalapa,Veracruz,91081,228-684-6734,México,Registro Público de Veracruz,2026-05-07T20:56:56.279019,Mexico,Veracruz,"Veracruz, Xalapa",,MQT863432OF,51-200,Activo,85,2026-05-07T20:59:03.790716
Veracruz Comercio Café,Comercio,1500 Juárez,Xalapa,Veracruz,91070,228-959-2582,México,Registro Público de Veracruz,2026-05-07T20:56:56.279028,Mexico,Veracruz,"Veracruz, Xalapa",,GFM831378QP,11-50,Activo,100,2026-05-07T20:59:03.790729
Xalapa Manufactura Café,Manufactura,989 Múzquiz,Xalapa,Veracruz,91177,228-560-4800,México,Registro Público de Veracruz,2026-05-07T20:56:56.279040,Mexico,Veracruz,"Veracruz, Xalapa",,PYJ755716NR,51-200,Activo,85,2026-05-07T20:59:03.790740
Coatepec Agrícola Servicios,Agrícola,1010 Enríquez,Xalapa,Veracruz,91046,228-519-3027,México,Registro Público de Veracruz,2026-05-07T20:56:56.279049,Mexico,Veracruz,"Veracruz, Xalapa",,NOZ886399OG,1-10,Activo,85,2026-05-07T20:59:03.790749
Coatepec Agrícola S.A. de C.V.,Agrícola,586 Enríquez,Xalapa,Veracruz,91084,228-675-1585,México,Registro Público de Veracruz,2026-05-07T20:56:56.279064,Mexico,Veracruz,"Veracruz, Xalapa",,BWV432204XQ,11-50,Activo,85,2026-05-07T20:59:03.790770
Xalapa Agrícola Café,Agrícola,872 Múzquiz,Xalapa,Veracruz,91027,228-288-7935,México,Registro Público de Veracruz,2026-05-07T20:56:56.279072,Mexico,Veracruz,"Veracruz, Xalapa",,BBC112732MH,51-200,Activo,85,2026-05-07T20:59:03.790781
Macuiltepetl Logística Servicios,Logística,1265 Enríquez,Xalapa,Veracruz,91120,228-462-6827,México,Registro Público de Veracruz,2026-05-07T20:56:56.279080,Mexico,Veracruz,"Veracruz, Xalapa",,DOC514710PJ,1-10,Activo,85,2026-05-07T20:59:03.790790
Las Ánimas Química S. de R.L.,Química,1283 Revolution,Xalapa,Veracruz,91036,228-499-7714,México,Registro Público de Veracruz,2026-05-07T20:56:56.279089,Mexico,Veracruz,"Veracruz, Xalapa",,UBO742659AW,11-50,Activo,85,2026-05-07T20:59:03.790803
Veracruz Química S. de R.L.,Química,118 Múzquiz,Xalapa,Veracruz,91180,228-742-2489,México,Registro Público de Veracruz,2026-05-07T20:56:56.279097,Mexico,Veracruz,"Veracruz, Xalapa",,GAH846402UD,11-50,Activo,85,2026-05-07T20:59:03.790812
Jalapa Turismo S.A. de C.V.,Turismo,314 Xalapeños Ilustres,Xalapa,Veracruz,91162,228-472-3737,México,Registro Público de Veracruz,2026-05-07T20:56:56.279106,Mexico,Veracruz,"Veracruz, Xalapa",,ZHQ879832ZZ,200+,Activo,100,2026-05-07T20:59:03.790823
Veracruz Química Servicios,Química,840 Juárez,Xalapa,Veracruz,91061,228-452-2095,México,Registro Público de Veracruz,2026-05-07T20:56:56.279115,Mexico,Veracruz,"Veracruz, Xalapa",,JUB303074JO,200+,Activo,85,2026-05-07T20:59:03.790835
Coatepec Portuario S.A. de C.V.,Portuario,1225 Revolution,Xalapa,Veracruz,91086,228-723-7564,México,Registro Público de Veracruz,2026-05-07T20:56:56.279123,Mexico,Veracruz,"Veracruz, Xalapa",,PQL437770CF,11-50,Activo,85,2026-05-07T20:59:03.790842
Macuiltepetl Agrícola Café,Agrícola,1452 Enríquez,Xalapa,Veracruz,91064,228-835-3567,México,Registro Público de Veracruz,2026-05-07T20:56:56.279132,Mexico,Veracruz,"Veracruz, Xalapa",,OKZ390497DE,1-10,Activo,85,2026-05-07T20:59:03.790850
Macuiltepetl Química S. de R.L.,Química,842 Enríquez,Xalapa,Veracruz,91171,228-915-5545,México,Registro Público de Veracruz,2026-05-07T20:56:56.279140,Mexico,Veracruz,"Veracruz, Xalapa",,YGQ371149YD,1-10,Activo,85,2026-05-07T20:59:03.790858
Coatepec Logística Industrial,Logística,68 Enríquez,Xalapa,Veracruz,91004,228-277-6496,México,Registro Público de Veracruz,2026-05-07T20:56:56.279152,Mexico,Veracruz,"Veracruz, Xalapa",,TLB369077YT,11-50,Activo,85,2026-05-07T20:59:03.790866
Jalapa Logística Café,Logística,1014 Juárez,Xalapa,Veracruz,91134,228-847-4960,México,Registro Público de Veracruz,2026-05-07T20:56:56.279161,Mexico,Veracruz,"Veracruz, Xalapa",,WBO988507HG,11-50,Activo,85,2026-05-07T20:59:03.790878
Xalapa Servicios S.A. de C.V.,Servicios,720 Múzquiz,Xalapa,Veracruz,91060,228-255-1946,México,Registro Público de Veracruz,2026-05-07T20:56:56.279169,Mexico,Veracruz,"Veracruz, Xalapa",,ZBL363429DZ,200+,Activo,85,2026-05-07T20:59:03.790885
Las Ánimas Manufactura Café,Manufactura,782 Revolution,Xalapa,Veracruz,91021,228-493-3127,México,Registro Público de Veracruz,2026-05-07T20:56:56.279182,Mexico,Veracruz,"Veracruz, Xalapa",,HVB412661YU,1-10,Activo,85,2026-05-07T20:59:03.790911
Jalapa Portuario Servicios,Portuario,998 Revolution,Xalapa,Veracruz,91138,228-534-1552,México,Registro Público de Veracruz,2026-05-07T20:56:56.279191,Mexico,Veracruz,"Veracruz, Xalapa",,ECF132665DD,200+,Activo,85,2026-05-07T20:59:03.790918
Xalapa Pesquero Servicios,Pesquero,70 Múzquiz,Xalapa,Veracruz,91033,228-283-1012,México,Registro Público de Veracruz,2026-05-07T20:56:56.279201,Mexico,Veracruz,"Veracruz, Xalapa",,QER533723CN,1-10,Activo,85,2026-05-07T20:59:03.790925
Jalapa Petróleo S. de R.L.,Petróleo,623 Enríquez,Xalapa,Veracruz,91159,228-575-3478,México,Registro Público de Veracruz,2026-05-07T20:56:56.279210,Mexico,Veracruz,"Veracruz, Xalapa",,PWP918584CX,11-50,Activo,85,2026-05-07T20:59:03.790935
Veracruz Portuario S. de R.L.,Portuario,761 Revolution,Xalapa,Veracruz,91003,228-391-6214,México,Registro Público de Veracruz,2026-05-07T20:56:56.279223,Mexico,Veracruz,"Veracruz, Xalapa",,JQU792503HW,200+,Activo,85,2026-05-07T20:59:03.790942
West Coast Real Estate Corp,Real Estate,4858 W Georgia St,Vancouver,British Columbia,V6D 7X8,604-497-8923,Canada,BC Registry Services,2026-05-07T20:56:56.247320,Canada,British Columbia,Vancouver,24695,,1-10,Active,85,2026-05-07T20:59:03.791045
Kitsilano Film & Media Enterprises,Film & Media,5313 Commercial St,Vancouver,British Columbia,V5M 9E9,604-315-4836,Canada,BC Registry Services,2026-05-07T20:56:56.247334,Canada,British Columbia,Vancouver,55648,,1-10,Active,85,2026-05-07T20:59:03.791056
Pacific Technology Ltd,Technology,1127 Robson St,Vancouver,British Columbia,V6K 6N5,604-593-9800,Canada,BC Registry Services,2026-05-07T20:56:56.247346,Canada,British Columbia,Vancouver,27267,,51-200,Active,85,2026-05-07T20:59:03.791067
Pacific Import/Export Group,Import/Export,3282 Broadway St,Vancouver,British Columbia,V6P 4S2,604-236-5329,Canada,BC Registry Services,2026-05-07T20:56:56.247354,Canada,British Columbia,Vancouver,66265,,200+,Active,85,2026-05-07T20:59:03.791079
Vancouver Professional Services Enterprises,Professional Services,2868 Burrard St,Vancouver,British Columbia,V6J 3E6,604-339-9129,Canada,BC Registry Services,2026-05-07T20:56:56.247361,Canada,British Columbia,Vancouver,84238,,1-10,Active,85,2026-05-07T20:59:03.791087
Granville Film & Media Holdings,Film & Media,5325 Main St,Vancouver,British Columbia,V5F 5P4,604-717-6772,Canada,BC Registry Services,2026-05-07T20:56:56.247367,Canada,British Columbia,Vancouver,27014,,1-10,Active,85,2026-05-07T20:59:03.791096
North Shore Healthcare Holdings,Healthcare,4971 Main St,Vancouver,British Columbia,V6Y 2M5,604-250-6586,Canada,BC Registry Services,2026-05-07T20:56:56.247374,Canada,British Columbia,Vancouver,58007,,51-200,Active,85,2026-05-07T20:59:03.791104
North Shore Film & Media Ltd,Film & Media,2686 Commercial St,Vancouver,British Columbia,V5L 8Q2,604-573-3766,Canada,BC Registry Services,2026-05-07T20:56:56.247379,Canada,British Columbia,Vancouver,51870,,11-50,Active,85,2026-05-07T20:59:03.791111
Granville Real Estate Holdings,Real Estate,1315 Robson St,Vancouver,British Columbia,V6N 7K3,604-906-9050,Canada,BC Registry Services,2026-05-07T20:56:56.247385,Canada,British Columbia,Vancouver,15644,,1-10,Active,85,2026-05-07T20:59:03.791127
Kitsilano Import/Export Enterprises,Import/Export,1665 W Georgia St,Vancouver,British Columbia,V6B 2J4,604-290-4098,Canada,BC Registry Services,2026-05-07T20:56:56.247392,Canada,British Columbia,Vancouver,27596,,200+,Active,85,2026-05-07T20:59:03.791134
Kitsilano Retail Corp,Retail,1815 Robson St,Vancouver,British Columbia,V7S 9F2,604-785-8542,Canada,BC Registry Services,2026-05-07T20:56:56.247414,Canada,British Columbia,Vancouver,50244,,200+,Active,100,2026-05-07T20:59:03.791140
Vancouver Import/Export Solutions,Import/Export,902 Main St,Vancouver,British Columbia,V5Y 5U6,604-541-1686,Canada,BC Registry Services,2026-05-07T20:56:56.247421,Canada,British Columbia,Vancouver,80403,,1-10,Active,85,2026-05-07T20:59:03.791150
Coastal Healthcare Group,Healthcare,338 Granville St,Vancouver,British Columbia,V5P 6A3,604-243-1126,Canada,BC Registry Services,2026-05-07T20:56:56.254478,Canada,British Columbia,Vancouver,91112,,51-200,Active,85,2026-05-07T20:59:03.791158
Yaletown Natural Resources Ltd,Natural Resources,4349 Pender St,Vancouver,British Columbia,V6Q 8S7,604-453-8269,Canada,BC Registry Services,2026-05-07T20:56:56.254500,Canada,British Columbia,Vancouver,82512,,1-10,Active,85,2026-05-07T20:59:03.791165
North Shore Film & Media Solutions,Film & Media,933 Granville St,Vancouver,British Columbia,V7K 6K4,604-590-3220,Canada,BC Registry Services,2026-05-07T20:56:56.254510,Canada,British Columbia,Vancouver,48748,,200+,Active,85,2026-05-07T20:59:03.791175
BC Technology Corp,Technology,4527 Robson St,Vancouver,British Columbia,V5L 5L8,604-975-8266,Canada,BC Registry Services,2026-05-07T20:56:56.254520,Canada,British Columbia,Vancouver,99985,,51-200,Active,85,2026-05-07T20:59:03.791181
Granville Natural Resources Ltd,Natural Resources,4645 Cambie St,Vancouver,British Columbia,V7F 5U9,604-532-3533,Canada,BC Registry Services,2026-05-07T20:56:56.254529,Canada,British Columbia,Vancouver,95135,,51-200,Active,85,2026-05-07T20:59:03.791188
Vancouver Import/Export Ltd,Import/Export,53 W Georgia St,Vancouver,British Columbia,V5I 2K8,604-418-4100,Canada,BC Registry Services,2026-05-07T20:56:56.254545,Canada,British Columbia,Vancouver,80402,,51-200,Active,85,2026-05-07T20:59:03.791194
Pacific Professional Services Corp,Professional Services,1513 Burrard St,Vancouver,British Columbia,V7F 7D7,604-763-4551,Canada,BC Registry Services,2026-05-07T20:56:56.254558,Canada,British Columbia,Vancouver,31733,,200+,Active,85,2026-05-07T20:59:03.791205
Pacific Import/Export Solutions,Import/Export,3265 Commercial St,Vancouver,British Columbia,V7I 2E2,604-635-1448,Canada,BC Registry Services,2026-05-07T20:56:56.254567,Canada,British Columbia,Vancouver,87731,,1-10,Active,85,2026-05-07T20:59:03.791212
Kitsilano Tourism Solutions,Tourism,1336 Pender St,Vancouver,British Columbia,V5S 4D3,604-545-5061,Canada,BC Registry Services,2026-05-07T20:56:56.254576,Canada,British Columbia,Vancouver,34057,,51-200,Active,100,2026-05-07T20:59:03.791222
Pacific Construction Corp,Construction,4739 Robson St,Vancouver,British Columbia,V5C 2T3,604-354-6258,Canada,BC Registry Services,2026-05-07T20:56:56.254585,Canada,British Columbia,Vancouver,12659,,11-50,Active,85,2026-05-07T20:59:03.791233
North Shore Healthcare Holdings,Healthcare,4223 Davie St,Vancouver,British Columbia,V6Q 5E5,604-589-2734,Canada,BC Registry Services,2026-05-07T20:56:56.254598,Canada,British Columbia,Vancouver,83654,,1-10,Active,85,2026-05-07T20:59:03.791240
Yaletown Natural Resources Holdings,Natural Resources,4190 Burrard St,Vancouver,British Columbia,V6J 8K5,604-755-2391,Canada,BC Registry Services,2026-05-07T20:56:56.254606,Canada,British Columbia,Vancouver,34600,,11-50,Active,85,2026-05-07T20:59:03.791247
Kitsilano Retail Inc,Retail,434 Granville St,Vancouver,British Columbia,V7I 4P6,604-534-6179,Canada,BC Registry Services,2026-05-07T20:56:56.254615,Canada,British Columbia,Vancouver,47041,,51-200,Active,100,2026-05-07T20:59:03.791253
Vancouver Construction Ltd,Construction,5499 Robson St,Vancouver,British Columbia,V7P 2E4,604-409-6040,Canada,BC Registry Services,2026-05-07T20:56:56.254624,Canada,British Columbia,Vancouver,60476,,1-10,Active,85,2026-05-07T20:59:03.791259
West Coast Retail Corp,Retail,4530 Cambie St,Vancouver,British Columbia,V7K 5S5,604-864-2549,Canada,BC Registry Services,2026-05-07T20:56:56.254633,Canada,British Columbia,Vancouver,77088,,1-10,Active,100,2026-05-07T20:59:03.791265
Granville Food Services Holdings,Food Services,3444 Davie St,Vancouver,British Columbia,V7E 6V4,604-998-7407,Canada,BC Registry Services,2026-05-07T20:56:56.254642,Canada,British Columbia,Vancouver,67509,,200+,Active,100,2026-05-07T20:59:03.791271
BC Professional Services Group,Professional Services,4791 Robson St,Vancouver,British Columbia,V5Q 5P1,604-383-6446,Canada,BC Registry Services,2026-05-07T20:56:56.254650,Canada,British Columbia,Vancouver,48820,,11-50,Active,85,2026-05-07T20:59:03.791282
Coastal Healthcare Holdings,Healthcare,5536 Robson St,Vancouver,British Columbia,V5I 4O2,604-933-8430,Canada,BC Registry Services,2026-05-07T20:56:56.254659,Canada,British Columbia,Vancouver,27939,,1-10,Active,85,2026-05-07T20:59:03.791294
Coastal Food Services Inc,Food Services,4446 Burrard St,Vancouver,British Columbia,V6T 3N5,604-884-2839,Canada,BC Registry Services,2026-05-07T20:56:56.254667,Canada,British Columbia,Vancouver,18902,,11-50,Active,100,2026-05-07T20:59:03.791305
Kitsilano Import/Export Solutions,Import/Export,4417 Pender St,Vancouver,British Columbia,V6P 9N6,604-341-3604,Canada,BC Registry Services,2026-05-07T20:56:56.254675,Canada,British Columbia,Vancouver,82178,,200+,Active,85,2026-05-07T20:59:03.791314
Pacific Natural Resources Corp,Natural Resources,3164 Main St,Vancouver,British Columbia,V5D 8L4,604-910-8578,Canada,BC Registry Services,2026-05-07T20:56:56.254688,Canada,British Columbia,Vancouver,26035,,1-10,Active,85,2026-05-07T20:59:03.791323
Pacific Import/Export Corp,Import/Export,4946 Burrard St,Vancouver,British Columbia,V5P 7O8,604-864-9356,Canada,BC Registry Services,2026-05-07T20:56:56.254697,Canada,British Columbia,Vancouver,71362,,1-10,Active,85,2026-05-07T20:59:03.791331
Yaletown Retail Ltd,Retail,3534 Broadway St,Vancouver,British Columbia,V6K 7H6,604-390-9693,Canada,BC Registry Services,2026-05-07T20:56:56.254706,Canada,British Columbia,Vancouver,28592,,1-10,Active,100,2026-05-07T20:59:03.791338
Yaletown Construction Solutions,Construction,2341 Davie St,Vancouver,British Columbia,V7U 2Y4,604-449-2288,Canada,BC Registry Services,2026-05-07T20:56:56.254718,Canada,British Columbia,Vancouver,94437,,11-50,Active,85,2026-05-07T20:59:03.791345
Coastal Technology Inc,Technology,2385 Broadway St,Vancouver,British Columbia,V5B 2U4,604-465-1882,Canada,BC Registry Services,2026-05-07T20:56:56.254727,Canada,British Columbia,Vancouver,14329,,1-10,Active,85,2026-05-07T20:59:03.791353
Pacific Tourism Inc,Tourism,2020 Main St,Vancouver,British Columbia,V7G 7E8,604-403-7907,Canada,BC Registry Services,2026-05-07T20:56:56.254739,Canada,British Columbia,Vancouver,29805,,11-50,Active,100,2026-05-07T20:59:03.791361
Pacific Education Solutions,Education,4377 Cambie St,Vancouver,British Columbia,V7O 3K9,604-870-1687,Canada,BC Registry Services,2026-05-07T20:56:56.254747,Canada,British Columbia,Vancouver,17258,,51-200,Active,85,2026-05-07T20:59:03.791378
Pacific Natural Resources Ltd,Natural Resources,4702 Commercial St,Vancouver,British Columbia,V7U 4P8,604-444-5511,Canada,BC Registry Services,2026-05-07T20:56:56.254756,Canada,British Columbia,Vancouver,97367,,51-200,Active,85,2026-05-07T20:59:03.791390
West Coast Real Estate Enterprises,Real Estate,4543 Pender St,Vancouver,British Columbia,V6B 5L1,604-200-2912,Canada,BC Registry Services,2026-05-07T20:56:56.254764,Canada,British Columbia,Vancouver,28149,,1-10,Active,85,2026-05-07T20:59:03.791454
Vancouver Technology Group,Technology,4342 W Georgia St,Vancouver,British Columbia,V6N 9Z8,604-237-5389,Canada,BC Registry Services,2026-05-07T20:56:56.254772,Canada,British Columbia,Vancouver,74187,,51-200,Active,85,2026-05-07T20:59:03.791463
Vancouver Real Estate Inc,Real Estate,708 Burrard St,Vancouver,British Columbia,V6T 6V4,604-931-6891,Canada,BC Registry Services,2026-05-07T20:56:56.254784,Canada,British Columbia,Vancouver,85851,,51-200,Active,85,2026-05-07T20:59:03.791472
BC Education Inc,Education,3600 W Georgia St,Vancouver,British Columbia,V7G 5V9,604-417-7265,Canada,BC Registry Services,2026-05-07T20:56:56.254793,Canada,British Columbia,Vancouver,31666,,1-10,Active,85,2026-05-07T20:59:03.791480
Granville Retail Corp,Retail,4836 W Georgia St,Vancouver,British Columbia,V5N 9E7,604-400-9372,Canada,BC Registry Services,2026-05-07T20:56:56.254801,Canada,British Columbia,Vancouver,36103,,1-10,Active,100,2026-05-07T20:59:03.791533
Coastal Import/Export Enterprises,Import/Export,2053 Granville St,Vancouver,British Columbia,V6D 8B5,604-958-9717,Canada,BC Registry Services,2026-05-07T20:56:56.254810,Canada,British Columbia,Vancouver,52456,,1-10,Active,85,2026-05-07T20:59:03.791541
Granville Construction Solutions,Construction,1964 Pender St,Vancouver,British Columbia,V6P 6I3,604-696-9322,Canada,BC Registry Services,2026-05-07T20:56:56.254823,Canada,British Columbia,Vancouver,25985,,11-50,Active,85,2026-05-07T20:59:03.791549
Yaletown Professional Services Ltd,Professional Services,3398 Robson St,Vancouver,British Columbia,V6T 7S4,604-594-4612,Canada,BC Registry Services,2026-05-07T20:56:56.254833,Canada,British Columbia,Vancouver,32059,,51-200,Active,85,2026-05-07T20:59:03.791567
North Shore Technology Solutions,Technology,3032 W Georgia St,Vancouver,British Columbia,V5G 4W8,604-716-8987,Canada,BC Registry Services,2026-05-07T20:56:56.254842,Canada,British Columbia,Vancouver,35179,,11-50,Active,85,2026-05-07T20:59:03.791579
Granville Film & Media Corp,Film & Media,5061 Commercial St,Vancouver,British Columbia,V5J 2Q5,604-866-9767,Canada,BC Registry Services,2026-05-07T20:56:56.254850,Canada,British Columbia,Vancouver,98807,,200+,Active,85,2026-05-07T20:59:03.791587
BC Natural Resources Group,Natural Resources,5341 Commercial St,Vancouver,British Columbia,V7D 9J9,604-982-7552,Canada,BC Registry Services,2026-05-07T20:56:56.254859,Canada,British Columbia,Vancouver,15579,,200+,Active,85,2026-05-07T20:59:03.791595
Pacific Construction Corp,Construction,5794 Granville St,Vancouver,British Columbia,V7Y 3L3,604-784-5586,Canada,BC Registry Services,2026-05-07T20:56:56.254867,Canada,British Columbia,Vancouver,93776,,11-50,Active,85,2026-05-07T20:59:03.791603
Kitsilano Technology Group,Technology,5605 Main St,Vancouver,British Columbia,V6D 3T3,604-356-7606,Canada,BC Registry Services,2026-05-07T20:56:56.254879,Canada,British Columbia,Vancouver,72099,,51-200,Active,85,2026-05-07T20:59:03.791611
Pacific Real Estate Corp,Real Estate,4168 Granville St,Vancouver,British Columbia,V5X 5A4,604-544-3236,Canada,BC Registry Services,2026-05-07T20:56:56.254888,Canada,British Columbia,Vancouver,25322,,200+,Active,85,2026-05-07T20:59:03.791619
Kitsilano Healthcare Inc,Healthcare,5272 Robson St,Vancouver,British Columbia,V7H 1O1,604-486-3112,Canada,BC Registry Services,2026-05-07T20:56:56.254897,Canada,British Columbia,Vancouver,26200,,51-200,Active,85,2026-05-07T20:59:03.791627
Kitsilano Professional Services Corp,Professional Services,4527 Robson St,Vancouver,British Columbia,V6U 9X5,604-893-8873,Canada,BC Registry Services,2026-05-07T20:56:56.254904,Canada,British Columbia,Vancouver,50571,,1-10,Active,85,2026-05-07T20:59:03.791635
Granville Technology Holdings,Technology,1027 Main St,Vancouver,British Columbia,V7T 8H6,604-560-1028,Canada,BC Registry Services,2026-05-07T20:56:56.254911,Canada,British Columbia,Vancouver,83121,,1-10,Active,85,2026-05-07T20:59:03.791652
North Shore Food Services Ltd,Food Services,2241 Main St,Vancouver,British Columbia,V5U 6K2,604-737-4792,Canada,BC Registry Services,2026-05-07T20:56:56.254919,Canada,British Columbia,Vancouver,90137,,51-200,Active,100,2026-05-07T20:59:03.791664
