business_name,pos_system,status_notes,annual_projection,contact,phone,phone_2,address,city,state,email,priority
Palateria La Guadalajara,CASIO,LG,Casio TE2400,Carmen,925-691-4383,,0.0975,0.085,Concord,1500 Monument Blvd,4.0
Nob Hill Liquors,CASIO,LG,TE7000,Tony,415-917-7290,,0.085,,SF,1000 Hyde Street,4.0
Specialty's Café - Ellis  #305,_MAITRE'D,No call needed,,Jorlynne Leos,415-362-2052 x.1305,408-512-6736,645 Ellis Street,Mountain View,Ca,store0305@specialtys.com,4.0
Seven Hills Restaurant,Toast,,,Alexis Solomou,415-533-5974,,1896 Hyde,San Francisco,Ca,info@sevenhillssf.com,4.0
New King Egg Roll,CASIO,LG,QT6600,Mindy Tran,408-946-8881,,0.0925,0.0875,SC,442 W. Calaveras Bvld,4.0
Ole Ole Burrito Express,CASIO,LG,,Izzie Amin,510-251-9200,,0.0925,0.095,ALA,2435 Telegraph Ave,4.0
Olema Farm House,SQUIRREL,RF,,Ashley,415-663-1264,,0.0825,0.085,MARIN,1005 Highway One,4.0
Nature Stop,CASIO,LG,TE7000S,Nader,415-398-3810,,0.085,0.0875,SF,1336 Grant Avenue,4.0
Moylan's,TEC FDS,DK,TEC  FDS300,Christian Hansen,415-898-4677,415-299-0940,0.085,0.09,Novato,15 Rowland Way,4.0
Monte Vista Food & Liquor,CASIO,LG,,Harjason,707-452-8494,,0.08125,0.07875,Vaca,390 E Monte Vista Ave #B,4.0
Moraga Produce,CASIO,LG,QT6600,Sara ,925-377-1000,510-326-6497,0.0975,0.095,Moraga,576 Center Street,4.0
Mucky Duck,,RF,,Jason Baker,415-661-4340,415-699-1359,0.085,,SF,1315 9th Avenue,4.0
Murphy's Deli,SCALE,AH,Breadcrumb,Jay Zumot,925-937-1081,415-763-9651,0.0875,0.095,CC,2121 N. California Blvd Ste 200,4.0
Musashi - Porter Ranch Rinaldi,MAITRE'D,JS,,Loretta Yokoyama,818-360-8884,818-464-5038,0.095,0.09,LA,19713 Rinaldi St,4.0
Musashi - Simi,MAITRE'D,JS,,Loretta Yokoyama,805-522-9888,818-464-5038,0.0725,0.075,VENT,1747 Simi Town Center Way,4.0
Mix Bar,SQUIRREL,RA,,Ross Crum,415-431-8616,415-902-2380,0.085,0.0875,SF,4086 18th Street,4.0
Troy Greek Cuisine – Berkeley,SPOT ON,did not contact,,Faraz,(510) 559-8769 ,,720 Main St,Martinez,Ca,,4.0
The Caviar Company,SPOT ON,Tommy Stribling,,Petra Higby,806-777-5864,707-779-2279,46-A Main St,Tiburon,Ca,,4.0
The Forge Handrafted Pizza,SPOT ON,email orders as needed,,Leah Whittaker,510-268-3200,619-709-5272 cell,66 Franklin Street,Oakland,Ca,leah@theforgepizza.com,4.0
Taqueria El Gordo,MICROSALE,Orders every 10 weeks,,Carlos,510-895-1769,510-798-9329,579-B Floresta Blvd,San Leandro,Ca,uest,4.0
Model Shoe Renew,CASIO,LG,Casio Te3000,Peter,925-639-0184,,0.0925,0.095,ALA,1934 Shattuck Avenue,4.0
Produce Pro,CASIO,Order every 6 months cb set for 3 months,,Miguel,831-512-4376,,2314 San Pablo Avenue,Oakland,Ca,office@producepromarket.com,4.0
Pet Food Express - Corp,SCALE,LG,CAS API-30,Francesca Greene,510-346-7777,510-924-3305,0.0925,0.095,ALA,500 85th Avenue,4.0
Pete's Market,CASIO,LG,,Ali,510-562-6362,,0.0925,0.095,ALA,6243 Avenal Avenue,4.0
Pepito's - Canyon Crest,MAITRE'D,Last order 3/2021,,Miguel,951-788-2652,909-253-8502,5225 Canyon Crest Dr,Riverside,Ca,office@pepitosfood.com,4.0
Palio Caffe - Montgomery,MAITRE'D,JS,,Bettie,415-362-6900,,0.085,,SF,505 Montgomery Street,4.0
Panama Hotel,MICROSALE,RF,,Juan Cano,415-457-3993,415-637-4056,0.0925,,San Raf,4 Bayview,4.0
Mi Ranchito Produce - SJ,CASIO,LG,,Sammy,408-937-1550,,0.0925,0.09,SanJose,2243 Alum Rock Avenue,4.0
Mi Ranchito Produce - Sunnyvale,CASIO,LG,,Walid,408-245-1500,,0.09,,SC,259 E. Maude Avenue,4.0
Mario's Mexican Restaurant,MAITRE'D,JS,,George,714-842-5811,714-916-8016,0.0775,0.09,OR,18603 Main Street,4.0
Mercado Del Sol,CASIO,LG,Casio TE 8500s,Fabian,925-676-8837,,0.0975,0.09,Concord,1450-B Monument Blvd,4.0
Mi Familia Market ,SCALE,RF,TEC 5300,Eric,707-226-3954,707-480-8687,0.0775,0.08,NAPA,2565 Kilburn Ave,4.0
Mi Ranchito Produce - SF,CASIO,LG,,Amin,415-864-1330,,0.085,0.0875,SF,2169 Mission St,4.0
Maria's Market & Deli,CASIO,LG,,Maria,510-562-1501,,0.0925,0.095,ALA,7229 International Blvd,4.0
Via Piccola Trattoria,SPOT ON,monthly check in,,Pedro,415-388-9100,,1 Blackfield Drive #11,Tiburon,Ca,,4.0
McGee's Bar & Grill,CASIO,LG,Casio TE8500,Tracy,510-522-3470,,0.0975,0.095,Alam,1645 Park Street,4.0
Valencia Whole Foods,CASIO,Spoke to Joseph ok on register tape order cc paper,,Joseph,415-285-0231,,999 Valencia Street,San Francisco,Ca,sirulz@aol.com,4.0
Troy Greek Cuisine - Martinez,SPOT ON,Spoke to Bianca @ Martinez,,Faraz,925-293-4077,,720 Main St,Martinez,Ca,,4.0
Mama's Market,SYMPHONY,RF,,,415-401-7847,,0.085,0.0875,SF,3500 22nd Street,4.0
Popeye's - Victorville,MAITRE'D,JS,,Salma Parven,760-243-7864,714-717-5542,0.0875,0.08,S.BERN,12951 Hesperia Road,4.0
Poquito Mas - Chatsworth,MAITRE'D,JS,using Horrocks Now as Vendor,Luis Mejia,818-775-1555,,0.095,0.09,LA,"9229 Winnetka Ave, Suite D2",4.0
Popeye's - Cedar,MAITRE'D,JS,,Tara L. Coffman,559-222-2838,408-828-8772,0.07975,0.08225,Fresno,5135 North Cedar,4.0
Popeye's - Fresno Shaw,MAITRE'D,JS,,Lan Vu,559-222-2838,408-828-8772,0.07975,0.08225,Fresno,4416 West Shaw Avenue,4.0
Papalote Salsa Trading Co - Fairfield,SPOT ON,Esmeralza / Nancy 2pm,,Olivia,707-863-7444 (DL),415-970-8815,4713 Mangels Blvd,Fairfield,Ca,,4.0
Mountain Mike's – Madera,NEW ACCOUNT,Alex,,ALEX CHOUHAN,(559) 664-9990,641-504-3134,2180 W Cleveland Ave,Madera,Ca,mmp2madera@gmail.com,4.0
Moylan's,TEC FDS,Ilene /,,Christian Hansen,415-898-4677,415-299-0940,15 Rowland Way,Novato,Ca,chris@moylans.com,4.0
Pic-n-Pac Liquors - Concord,CASIO,LG,,Aziz,925-689-1933,,0.0975,0.085,Concord,1700 B Willow Pass Road,4.0
Pic-n-Pac Liquors - El Cerrito,CASIO,LG,,Don,925-528-6126,,0.1025,0.085,El Cerr,10012 San Pablo Avenue,4.0
Picaro Tapas Restaurant,MICROSALE,LG,Posiflex 7215,Carlos,415-431-4089,650-355-7873,0.085,0.0875,SF,3120 16th Street,4.0
Ponte Roma,CASIO,LG,Casio Te 8500,Maryam,510-594-9860,,0.095,0.095,Emery,5885 Horton Street,4.0
Philly's Best,,RF,,Steve,510-227-6574,949-378-0367,0.0925,,ALA,8460-D Edgewater Drive,4.0
Phlight,MAITRE'D,JS,Pt SP850,Nikomi,562-789-0578,562-322-6466,0.095,0.09,LA,6724 Bright Avenue,4.0
Posh Bagel - Pleasant Hill,CASIO,LG,Casio QT6600,Stella,925-671-0130,,0.0925,0.09,Pl.Hill,1420 Contra Costa Blvd,4.0
Pine & Taylor Market,CASIO,LG,TE-7000,Chris,347-291-3400,,0.085,,SF,996 Pine Street,4.0
Planet Fresh Burritos,CASIO,LG,Casio Te8500,Fred,530-622-4510,,0.0925,0.0825,S.Cruz,1003 Cedar Street,4.0
Bagel Street Café - Dublin,CASIO,,,Davi Lune,925-829-5758,,4101 Dublin Blvd Suite A,Dublin,Ca,94568,4.0
Bagel Street Café - Menlo Park,CASIO,,,Kien Ly,650-328-8809,,746 Santa Cruz Ave,Menlo Park,Ca,94025,4.0
World Wrapps 2.0,SPOT ON,Francisco sent email will reply with order as needed,,Manager,415-927-3663,,208 Corte Madera Town Center,Corte Madera,Ca,francisco@worldwrapps.com,4.0
Troy Greek Cuisine – Fairfield,SPOT ON,did not contact,,Faraz,925-293-4078,,720 Main St,Martinez,Ca,,4.0
M&M Liquor,CASIO,LG,,Ayman,707-642-3524,,0.08375,0.0863,SOL,705 Sonoma Blvd,4.0
Los Hermanos Mexican Food,CLOVER,AH,Breeze,Santiago,415-921-5790,510-517-1732,0.085,0.0875,SF,2026 Chestnut Street,4.0
Bagel Street Café - Berkeley,CASIO,,,Sam,510-704-0199,,2148 Center St,Berkeley,Ca,94704,4.0
Bagel Street Café - Cupertino,CASIO,,,Manager,408-873-7882,,10591 N Deanza Blvd,Cupertino,Ca,95014,4.0
Bagel Street Café - Cupertino,CASIO,TE 8500,,Porlay Phal,408-596-0548,,10591 N. De  Anza Blvd,Cupertino,Ca,95014,4.0
Bagel Street Café - Danville,CASIO,Casio TE8500,,Connie/Tony,925-831-9318,,316 Sycamore Valley Road W,Danville,Ca,94526,4.0
Long Hing Supermarket,CASIO,LG,S2000,Fiona Huynh,510-832-1638,510-418-4633,0.0925,0.095,ALA,830 International Blvd,4.0
Los Cantaros Taqueria,CASIO,LG,QT 6600 ,Flor,510-601-8545,,0.095,0.095,Emery,4115 San Pablo Avenue,4.0
M & B Market,CASIO,LG,QT6600,Ali,510-420-0937,,0.0925,,ALA,6310 Market Street,4.0
Liquor Land,CASIO,LG,QT 6600,Ray,650-588-4044,510-289-9038 cell,0.0875,0.09,SM,1599 El Camino Real,4.0
Liquor Maxx,CASIO,LG,TE-7000,Raj/Paul,707-290-5875,,0.09,0.09,Stockton,8102 Kelley Drive Suite J,4.0
Quadrus Café,MICROSALE,LG,CAS RX750,John,650-854-2342,650-521-3305,0.0875,0.09,SM,2400 Sand Hill Road Suite 204,4.0
Poquito Mas - Woodland Hills,MAITRE'D,JS,,Jeff Arnold,818-887-2007,310-497-0162,0.095,0.09,LA,21049 Ventura Blvd,4.0
Portico - 550 Market St,CLOVER,AH,,Arsi,415-393-9974,415-999-0374,0.085,0.0875,SF,550 Market Street,4.0
Poquito Mas - Corp - Buena Park,MAITRE'D,JS,,Kevin McCarney,714-523-8832,818-720-2875,0.0775,,OR,6591 Beach Blvd,4.0
Poquito Mas - Corp - Burbank,MAITRE'D,JS,,Kevin McCarney,818-563-2252,818-720-2875,0.1025,0.09,LA,2635 West Olive Avenue,4.0
Poquito Mas - Corp - N. Hollywood,MAITRE'D,JS,,Kevin McCarney,818-994-8226,818-720-2875,0.095,0.09,LA,10651 Magnolia Blvd,4.0
Poquito Mas - Corp - Univ. Studio City,MAITRE'D,JS,,Kevin McCarney,818-760-8226,818-720-2875,0.095,0.09,LA,3701 Cahuenga Blvd,4.0
Popeye's - McKinley # 3351,MAITRE'D,JS,,Tracy Tran,559-442-1789,,0.07975,0.08225,Fresno,3110 East McKinley Avenue,4.0
Popeye's - Moreno Valley,MAITRE'D,KS,,Wahid,951-247-7200,951-757-5843,0.0775,0.08,RIVER,26150 Iris Avenue #2,4.0
Popeye's - Rialto,MAITRE'D,JS,,Fernando Acosta,909-421-1234,909-964-8904,0.0775,0.08,S.BERN,1320 Baseline Road,4.0
Redwood Merchant Services,,DF,,Nelson,707-569-1122,,0.0925,,SON,3750 Westwind Blvd #210,4.0
Poquito Mas - Corp - West LA,MAITRE'D,JS,,Kevin McCarney,310-474-1998,818-720-2875,0.095,0.09,LA,"2215 Westwood Blvd,  Suite C",4.0
Poquito Mas - Corporate,MAITRE'D,JS,,Kevin McCarney,818-840-1177,818-720-2875,0.095,0.09,LA,3707 Cahuenga Blvd,4.0
Poquito Mas - Encino,MAITRE'D,JS,SP800,Jeff Arnold,818-789-9400,310-497-0162,0.095,0.09,LA,"16545 Ventura Blvd, Unit #15",4.0
Poquito Mas - Sherman Oaks,MAITRE'D,JS,PT SP850,Jeff Arnold,818-981-7500,310-497-0162,0.095,0.09,LA,13924 Ventura Blvd,4.0
La Pinata #2,MICROSALE,JS,CAS RX750,Alfonso,510-352-8901,510-813-0545,0.0975,0.1,San Lean,2699 Merced Street,4.0
La Trappe Café,MAITRE'D,JS,,Mike,415-440-8727,415-430-8152,0.085,0.0875,SF,800 Greenwich Street,4.0
La Tri Color Market,CASIO,LG,Casio TE7000,Alfredo,510-445-1880,510-386-1577,0.0925,0.095,ALA,40919 Fremont Blvd (Rick-Mark),4.0
Liquor City,CASIO,LG,QT7000,David/Rajinder,650-571-1480,,0.09,0.0925,San Mat,1230 W. Hillsdale Blvd,4.0
Bagel Street Café - Tracy,CASIO,Casio QT6600,,Minh,925-785-6443,,1875 Eleventh St,Tracy,Ca,95376,4.0
La Penca Azul,MICROSALE,LG,PT SP850,Octavio Guzman,510-769-9110,,0.0975,0.095,Alam,1440 Park Street,4.0
La Penca Azul - Island Dr.,MICROSALE,LG,,Octavio Guzman,510-814-0560,,0.0975,0.095,Alam,891 B Island Drive,4.0
La Pinata - Hayward,MICROSALE,LG,,Alfonso,510-538-9967,510-813-0545,0.0975,0.095,Hay,904 Rose Street,4.0
La Pinata - Pittsburg,MICROSALE,LG,Posiflex ,Gerardo Rivera,925-252-0222,,0.0925,0.09,Pitts,95 Bliss Avenue,4.0
Café Coda,MAITRE'D,,,Eric,530-566-9476,530-566-9476,265 Humbolt Avenue,Chico,Ca,95928,4.0
La Estrellita - Palo Alto,CASIO,LG,,Hector Marcus,650-328-0799,,0.0925,0.09,East PA,2387 University Avenue,4.0
Bagel Street Café - San Jose,CASIO,,,Manager,408-873-7882,,3821 Higuera Rd,San Jose,Ca,95148,4.0
Bagel Street Café - Sunnyvale,CASIO,Casio TE8500,,Connie,418-738-1856,,346 W Maude Ave,Sunnyvale,Ca,94085,4.0
Bagel Street Café - Alameda,CASIO,QT6600,,Hichan,510-219-5134,,2212-F SouthShore Crt,Alameda,Ca,94501,4.0
Bagel Street Café - Alamo,CASIO,,,Thu Duong,925-552-0155,,124 Alamo Plaza,Alamo,Ca,94507,4.0
Kells Irish Restaurant & Pub,MAITRE'D,,,Saji,415-955-1916,415-312-0435,530 Jackson Street,San Francisco,Ca,saji@kellsirish.com,4.0
Insalata's,MAITRE'D,orders monthly,,Cindy or Beth,415-457-7700,,120 Sir Francis Drake Blvd,San Anselmo,Ca,insalatasrestaurant@comcast.net,4.0
Luna De Xelaju,CLOVER,annual check in,,Samuel ,415-309-5544,,180 Bellam Blvd Suite D,San Rafael,Ca,,4.0
Luke's Local,SCALE,,,Scott,415-742-9780,561-542-5231 cell,960 Cole Street,San Francisco,Ca,hello@lukeslocal.com,4.0
La Raza Supermarket,CASIO,,,Abdul,408-477-2646,,960 East Santa Clara Street,San Jose,Ca,,4.0
La Toscana ,MICROS,Monthly order from La Toscana,,Laura,415-492-9100,,3751 Redwood Highway,San Rafael,Ca,laura@ristorantelatoscana.com,4.0
Que Huong Market,CASIO,LG,,Phap,510-467-2115,,0.0925,0.095,ALA,950 International Blvd,4.0
Que Onda Taco Bar,MICROSALE,LG,SP850,Octavio,510-612-5081,,0.0975,,CC,1473 Fitzgerald Drive Unit #2,4.0
R&H Liquor,CASIO,LG,Casio TE7000,Ahmed Rashid,510-733-9157,,0.0975,0.095,Hay,1201 A Street,4.0
La Burrita - Durant,CASIO,No call needed,,Salam Naser,510-845-4859,,2530 Durant Avenue,Berkeley,Ca,,4.0
La Burrita - Euclid,CASIO,No call needed,,Izat,510-845-9090,510-384-9090 cell,1832 Euclid Avenue,Berkeley,Ca,,4.0
La Costanera,SPOT ON,,,Ashley,650-728-1600,,260 Capistrano Rd,Half Moon Bay,Ca,,4.0
Karavan Liquors,CASIO,LG,TE7000 ,Matthew,510-782-9843,408-348-4399,0.0975,0.095,Hay,27445 Hesperian Blvd,4.0
King Eggroll,CASIO,LG,TE2200,Steve Tran,408-729-8307,,0.0925,0.09,SanJose,980 Lundy Ave,4.0
King Eggroll 2,CASIO,LG,TE2200,Steve Tran,408-999-0798,,0.0925,0.09,SanJose,1221 Story Road #10,4.0
King's Market,CASIO,LG,Casio Se-400,Temesijen,510-547-2452,415-312-0978,0.0925,0.095,ALA,5442 Martin Luther King Way,4.0
Bagel Street Café - Mountain View,CASIO,,,Manager,650-988-0288,,1049 El Monte Ave. Ste. E,Mountain View,Ca,94040,4.0
Bagel Street Café - Northgate,CASIO,,,Manager,415-479-5000,,208 Northgate One,San Rafael,Ca,94903,4.0
Bagel Street Café - Oakland,CASIO,,,Connie,510-891-9831,,501 14th St,Oakland,Ca,94612,4.0
Bagel Street Café - Pleasanton,CASIO,Casio TE8500,,Evelyn,925-462-6100,,3550 Sany Blvd Suite 4,Pleasanton,Ca,94566,4.0
Jug Shop Liquor,,LG,,Keshav,925-689-1320,925-487-5326,0.0925,,CC,1630 Contra Costa Blvd Suite E,4.0
Irish Times,MICROSALE,LG,SP850,Keelan,415-217-5060,,0.085,0.0875,SF,500 Sacramento Street,4.0
Isler's Liquors,CASIO,LG,TE-7000,Andre  ,510-533-0743,,0.0925,0.095,ALA,5285 Foothill Blvd,4.0
La Cabana,MAITRE'D,JS,,Carlos,310-392-6161,310-463-3767,0.095,0.09,LA,738 Rose Avenue,4.0
Las Montanas Mkt - San Pablo,MICROSALE,LG,CAS RX750,Javier,510-236-3397,,0.0925,0.0925,San Pab,13901 San Pablo Avenue,4.0
Johnny's Restaurant & Bar,,RF,,Stephen,707-942-5938,,0.0775,0.08,NAPA,1457 Lincoln Avenue,4.0
Lakeshore Café,CASIO,LG,Te7000,David,925-262-3861,,0.0925,,ALA,3257 Lakeshore Ave,4.0
Lakeshore Produce,CASIO,LG,QT 6600 ,Tey Uch,510-444-7783,,0.0925,0.095,ALA,3321 Lakeshore Avenue,4.0
Lakeside Market,CASIO,LG,Casio TE7000,Aziz Hugais,209-688-2417,,0.0925,0.095,ALA,300 14th Street,4.0
Lares Medical Clinic,MAITRE'D,JS,,Beatriz Lares,562-869-0180,626-497-1121,0.0975,0.09,Downey,9360 Telegraph Road,4.0
Las Montanas Mkt - Concord,MICROSALE,LG,,Magali Medina,925-687-7417,925-787-5831,0.0975,0.09,Concord,1725 Willow Pass Road,4.0
Las Montanas Mkt - Concord #2,MICROSALE,LG,SP850,Magali Medina,925-686-5123,925-787-5831,0.0975,0.09,Concord,2691 Monument Blvd,4.0
Café Roma,CASIO,QT6600,,Irene,415-431-8555,,885 Bryant Street,San Francisco,Ca,94103,4.0
Lake Merrit Super ,CASIO,LG,QT6600,Hussein,510-589-3390,,0.0925,,ALA,346 Grand Avenue,4.0
International Produce,CASIO,LG,TE2200,Pablo,510-534-2877,,0.0925,0.095,ALA,3851 International Blvd,4.0
Café Mocha - SF,MICROSALE,Posiflex 6615,,Stan,925-683-6588,,505 Van Ness Avenue,San Francisco,Ca,94102,4.0
Hilda's Coffee Shop,CASIO,LG,TE2200,Darlene (owner),415-457-9266,707-981-8700,0.0875,,S.Ansel,639 San Anselmo Avenue,4.0
Imagine - Advent,MAITRE'D,JS,,Jim Puccinelli,415-536-9110,650-483-8284,0.085,0.0875,SF,600 Townsend St,4.0
Imagine - Orrick,MAITRE'D,JS,,Jim Puccinelli,415-773-5563,,0.085,0.0875,SF,405 Howard Street,4.0
iGuey Taqueria,CASIO,LG,QT6600,Ruben,650-759-3766,,0.0875,,SM,1494 El Camino Real,4.0
Saleh Smokehouse Market,CASIO,LG,,Samir,510-200-2963,,0.0925,0.095,ALA,679 98th Avenue,4.0
Sancho's Taqueria - Lytton Ave.,CASIO,LG,,Adam,650-322-8226,650-862-6642 cell,0.09,,SC,491 Lytton Ave,4.0
Sancho's Taqueria - Middlefield Rd.,CASIO,LG,Qt 6600,Jose,650-322-8226,,0.09,,SC,2723 Middlefield Road,4.0
Sancho's Taqueria - Redwood City,CASIO,LG,Qt 6600,Armando,650-222-3712,,0.0925,0.09,Redwood,3205 Oak Knoll,4.0
Royal King Eggroll 1,CASIO,LG,TE2200,Steve,408-729-8307,,0.0925,,SanJose,980 Lundy Avenue,4.0
S & S Liquor Store,CASIO,LG,Casio TE7000s,Sukjinder,707-655-1023,,0.08375,0.0863,SOL,2901 Sonoma Blvd,4.0
Jerry’s Deli,SPOT ON,Call back set for every two months,,Kevin,415-305-7433,,,,Ca,,4.0
JJ'S Burger Joint,SPOT ON,,,Juan,415-895-6677,,2031 Novato Blvd,Novato ,Ca,,4.0
Salinas Cash Register,REPAIR ONLY,RF,,Jim Bell,831-424-3253,,0,Resale,RESALE,1031 S. Main Street,4.0
Isabel's Vintage Café,SPOT ON,last order 5/5/2021,,Kim,209-599-6484,,102 W Main St,Ripon,Ca,,4.0
Root Down Farm,SCALE,RF,Avery FX50,Dede,650-879-9921,,0.0875,,SM,2601 Cloverdale Road,4.0
Round Table Pizza,,RF,,Cindi Vespa,707-592-8931,,0.09,,SON,40 Raley's Towne Center,4.0
Guerrero's Taqueria #2,CASIO,LG,,Manager,650-738-0114,,0.0875,0.09,SM,713 Hickey Blvd,4.0
Hacienda Grill,CASIO,LG,Casio TE 8500,Maria,510-233-0800,,0.0975,0.09,Rich,1000 Nevin Avenue,4.0
Haight & Cole Liquor,CASIO,LG,Casio Te 2200,Cindy,415-864-4063,,0.085,0.0875,SF,1699 Haight Street,4.0
Hana Japan,MAITRE'D,JS,SP850,Jeenee,510-848-8515,213-820-3444,0.0925,0.095,ALA,235 University Ave,4.0
Guadalajara,MICROSALE,LG,PT SP850,Fernando,510-533-7194,,0.0925,0.095,ALA,1001 Fruitvale Avenue,4.0
Harry Mason,CASIO,LG,Casio Te2200,Roxanne Perez,415-296-7009,,0.085,0.0875,SF,Pier 39 2nd Fl Level 2 East P214-B3 Box#220,4.0
Harry's Drive In Liquor,CASIO,LG,Casio Te7000,Pal,510-332-1074,,0.0925,0.095,ALA,9002 MacArthur Blvd,4.0
Greens & Grains,CASIO,LG,Casio S-400,Jackie Riley,510-239-4059,,0.0975,0.095,Alam,1650 Park Street,4.0
Chicken Express - Suisun,CASIO,,,George,707-421-1100,,,,,,4.0
Guacamole Restaurant,CASIO,LG,TE8500f,Juan Mariscal,925-689-4822,,0.0975,0.09,Concord,"790 Oak Grove Road, Suite D",4.0
Grand Leader Market,CASIO,LG,Casio Te8500,Mike,650-589-2928,,0.0875,0.0975,SM,600 San Mateo Avenue,4.0
Great American Music Hall,,RF,Sam4s SPT4740,Dennis,415-885-0750,415-225-6917,0.085,0.0875,SF,859 O' Farrell,4.0
Chicken Express - Vallejo,CASIO,TE 8500,,George,707-642-6454,,1075 Redwood Street,Vallejo,Ca,94590,4.0
Chicken Express - Watsonville,CASIO,TE 8500,,Manager,831-763-2331,,1467 Freedom Blvd,Watsonville,Ca,95076,4.0
Go Go Market,CASIO,LG,Casio TE7000,Hussein,415-861-3536,510-717-1015,0.085,0.0875,SF,99 9th Street,4.0
General Liquors,CASIO,LG,,Ali,510-547-0760,,0.0925,0.095,ALA,4301 Market Street,4.0
George's Liquors,CASIO,LG,Casio Te7000,Robby,707-425-7929,,0.08375,0.08625,SOL,1744 N. Texas Street,4.0
Fresh and Natural Café,CASIO,,,Andy,707-527-4355,,0.0925,0.0825,S.Rosa,1501 Mendocino Avenue,4.0
Good & Rich Dairy,CASIO,LG,Casio TE7000s,Maseh,650-583-9350,,0.0925,0.0875,So.Sf,130 Spruce Avenue,4.0
Giorgio Baldi,MAITRE'D,JS,,Elena Baldi,310-573-1660,310-245-8718,0.1025,0.095,S.Monica,114 W. Channel Road,4.0
Garaje Restaurant,MAITRE'D,JS,,Arturo,415-644-0838,415-716-4082,0.085,0.0875,SF,475 Third Street,4.0
Garajito,,DK,SPT 4740,Alfredo Aguilar,415-644-0838,,0.085,0.0875,SF,257 Third Street,4.0
Sun Hop Fat,CASIO,LG,TE7000,Tony,510-763-8888,510-827-8346,0.0925,0.095,ALA,501 E. 12th Street,4.0
Super Discount Liquor & Food,CASIO,LG,TE 7000s,Alan,650-369-0490,,0.0925,0.09,Redwood,850 Brewster Avenue,4.0
Senor Sancho's - Creston,CAKE,JS,,Carlos Leyva,805-237-9880,805-391-5003,0.0875,0.08,SLO,1902 Creston Road,4.0
Servite High School,MAITRE'D,JS,,Sue,714-778-4670,,0.0775,,OR,1952 W. La Palma Ave,4.0
San Pablo Liquor Store,CASIO,LG,TE 7000 ,Abdul,510-599-3791,,0.0925,,ALA,2363 San Pablo Ave,4.0
SF Fried Chicken,CASIO,LG,Casio VR-100,Mehdi,415-989-5443,,0.085,0.0875,SF,362 Columbus Ave,4.0
Shakas Hawaiian Food - Alhambra,MAITRE'D,JS,,Benson,626-293-5520,626-827-7965,0.095,0.09,LA,101 W  Main Street,4.0
Shakas Hawaiian Food - Monterey Park,MAITRE'D,JS,,Joe,323-888-2695,,0.095,0.09,LA,2300 S Garfield Suite D,4.0
Sancho's Taqueria - San Carlos,CASIO,LG,Qt 6600,Ruben,650-759-3766,,0.0875,,SM,1494 El Camino Real,4.0
Santa Clara Produce,CASIO,LG,Qt 6600,Wael,408-247-0997,408-784-5774,0.09,0.0875,SC,805 Scott Blvd.,4.0
Santa Fe Taqueria,MICROSALE,LG,Posiflex ,Lenny,408-258-2599,,0.0925,0.09,SanJose,942 S. White Road,4.0
Sante Brentwood,MAITRE'D,JS,,Bashar,310-451-1813,310-980-3085,0.095,0.09,LA,13016 San Vicente Blvd,4.0
Flavor Brigade - Oakland,CASIO,LG,VR-100,Justin,510-479-1672,,0.0925,0.095,ALA,3540 Fruitvale Avenue,4.0
Flavor Brigade - Pleasanton,CASIO,LG,VR-100,Justin,510-479-1672,,0.0925,0.095,ALA,"929 Main Street, Suite A",4.0
Flour Craft Bakery,,DK,,Rick Perko,415-453-3100,415-385-9178,0.0875,0.09,S.Ansel,702 San Anselmo Avenue,4.0
Fresh and Natural Café,CASIO,LG,QT-6600,Andy,707-527-4355,,0.0925,0.0825,S.Rosa,1501 Mendocino Avenue,4.0
Friendly Liquor,CASIO,LG,,Jubran,415-822-8321,,0.085,0.0875,SF,1499 Thomas Avenue,4.0
Friends of San Leandro Library,CASIO,LG,Casio Te2200,Joann,510-577-3970,,0.0975,0.1,San Lean,300 Estudillo,4.0
Ernie's Wine & Liquor,CASIO,LG,,Wahid,650-355-4770,,0.0875,,SM,721 Hickey Blvd,4.0
Farfalla Westlake Village,MAITRE'D,JS,,John Borghetti,805-497-2283,805-342-7330,0.095,0.09,LA,"160 Promenade Way, Suite A",4.0
Evergreen Produce - Oakland,CASIO,LG,Casio TE7000,Ali,510-388-9011,,0.0925,0.095,ALA,3225 Foothill Blvd,4.0
Fairfax Liquor,CASIO,LG,CASIO TE7000,Andre,510-532-1487,,0.0925,0.095,ALA,5403 Foothill Blvd,4.0
Focaccia - Berry St,SCALE,LG,Avery IM100,Vee,415-385-9178,,0.085,0.0875,SF,"185 Berry Street, Lobby 2",4.0
Foccaccia - Sacramento St,SCALE,LG,,Vee,415-397-2900,,0.085,0.0875,SF,119 Sacramento Street,4.0
Foccacia - SSF,SCALE,LG,Avery IM100,Tinosh,650-267-4233,,0.0925,0.0875,So.Sf,1 Tower Place,4.0
Epicurean @ Dolby,DIGITAL DINING,AH,,Michael Lin,415-645-4585,408-509-0339,0.085,0.0875,SF,999 Brannon Street,4.0
Specialty's Café - Hopyard  #505,_MAITRE'D,MB,SH X650,John Boral,415-362-2052 x1505,,0.0925,0.095,ALA,5331 Hopyard Blvd,4.0
Smokers Gift Shop - Dublin,CASIO,LG,,Ahmad,925-551-0767,,0.0925,,ALA,7209 Regional St,4.0
Smokers Gift Shop - Hayward,CASIO,LG,Casio Te7000,Khan,510-701-6855,,0.0975,0.095,Hay,24703 Amador Street,4.0
