Business Name,City,County,State,Phone,Address,Type,Source
TheCafe Corp 84,Citrus Heights,Sacramento,CA,(279) 490-6257,9743 2nd Way #755,Restaurant,CA_ABC_Raw
TheCatering Group 73,Citrus Heights,Sacramento,CA,(279) 911-2915,4838 3rd Blvd,Restaurant,CA_ABC_Raw
TheChophouse Citrus Heights 69,Citrus Heights,Sacramento,CA,(916) 912-9093,7229 Washington Dr #337,Restaurant,CA_ABC_Raw
TheChophouse Citrus Heights LLC 18,Citrus Heights,Sacramento,CA,(279) 359-7216,6104 Franklin Ln,Restaurant,CA_ABC_Raw
TheChophouse Citrus Heights Valley 62,Citrus Heights,Sacramento,CA,(279) 303-3454,3475 2nd St,Restaurant,CA_ABC_Raw
TheChophouse Company 44,Citrus Heights,Sacramento,CA,(916) 731-6795,1090 3rd Ave #910,Restaurant,CA_ABC_Raw
TheChophouse Company 7,Citrus Heights,Sacramento,CA,(279) 832-3588,8073 5th Ct,Restaurant,CA_ABC_Raw
TheChophouse Inc 60,Citrus Heights,Sacramento,CA,(916) 452-2760,5263 Sunset St #731,Restaurant,CA_ABC_Raw
TheClub LLC 6,Citrus Heights,Sacramento,CA,(279) 607-7767,1574 Maple Ave #333,Restaurant,CA_ABC_Raw
TheCorner Citrus Heights 30,Citrus Heights,Sacramento,CA,(916) 215-7137,,Restaurant,CA_SOS_Scraper_V3
TheDiner Citrus Heights 5,Citrus Heights,Sacramento,CA,(916) 813-1285,,Restaurant,CA_SOS_Scraper_V3
TheDiner Citrus Heights Valley Corp 96,Citrus Heights,Sacramento,CA,(279) 283-6740,7369 State Blvd,Restaurant,CA_ABC_Raw
TheEvents & Catering Inc 78,Citrus Heights,Sacramento,CA,(279) 380-9555,9938 7th St,Restaurant,CA_ABC_Raw
TheFestival Services Sacramento Company 20,Citrus Heights,Sacramento,CA,(916) 755-2152,7366 1st Ct,Restaurant,CA_ABC_Raw
TheFine Wines Citrus Heights Heights 45,Citrus Heights,Sacramento,CA,(279) 976-2932,,Restaurant,CA_SOS_Scraper_V3
TheGrill 68,Citrus Heights,Sacramento,CA,(279) 554-8599,1872 2nd Ln,Restaurant,CA_ABC_Raw
TheGrill Citrus Heights 41,Citrus Heights,Sacramento,CA,(279) 903-8606,7414 Washington Ln #980,Restaurant,CA_ABC_Raw
TheHouse Co 85,Citrus Heights,Sacramento,CA,(916) 549-7347,,Restaurant,CA_SOS_Scraper_V3
TheKitchen Citrus Heights 99,Citrus Heights,Sacramento,CA,(279) 419-7005,7436 Main Ln,Restaurant,CA_ABC_Raw
TheKitchen LLC 62,Citrus Heights,Sacramento,CA,(279) 927-9868,7340 Franklin Ln,Restaurant,CA_ABC_Raw
TheKitchen Sacramento Group 3,Citrus Heights,Sacramento,CA,(916) 504-5458,6405 1st Pl,Restaurant,CA_ABC_Raw
TheLiquor Store Corp 95,Citrus Heights,Sacramento,CA,(916) 582-7652,3297 Broadway Rd,Restaurant,CA_ABC_Raw
TheLiquor Store Sacramento Co 65,Citrus Heights,Sacramento,CA,(916) 232-3913,5103 Hollywood Pl,Restaurant,CA_ABC_Raw
TheLounge Group 90,Citrus Heights,Sacramento,CA,(279) 947-9587,9187 Washington Dr,Restaurant,CA_ABC_Raw
TheLounge Sacramento LLC 84,Citrus Heights,Sacramento,CA,(279) 242-2113,1483 Jefferson Ave #290,Restaurant,CA_ABC_Raw
TheNightclub 70,Citrus Heights,Sacramento,CA,(279) 891-5960,5597 Market Ave #242,Restaurant,CA_ABC_Raw
TheNightclub Citrus Heights Corp 86,Citrus Heights,Sacramento,CA,(916) 225-8929,1771 Sunset Ct,Restaurant,CA_ABC_Raw
ThePackage Store 43,Citrus Heights,Sacramento,CA,(279) 240-8148,2187 7th Pl,Restaurant,CA_ABC_Raw
ThePlace Co 12,Citrus Heights,Sacramento,CA,(279) 928-1082,,Restaurant,CA_SOS_Scraper_V3
ThePub 51,Citrus Heights,Sacramento,CA,(916) 377-9626,5624 Madison Ave,Restaurant,CA_ABC_Raw
ThePub Citrus Heights Heights 17,Citrus Heights,Sacramento,CA,(916) 918-9579,,Restaurant,CA_SOS_Scraper_V3
ThePub Citrus Heights Valley LLC 81,Citrus Heights,Sacramento,CA,(916) 564-4137,,Restaurant,CA_SOS_Scraper_V3
ThePub Co 35,Citrus Heights,Sacramento,CA,(916) 662-4454,2403 Ocean Ct,Restaurant,CA_ABC_Raw
ThePub Corp 41,Citrus Heights,Sacramento,CA,(916) 620-6489,653 Washington Ct #713,Restaurant,CA_ABC_Raw
TheRestaurant LLC 90,Citrus Heights,Sacramento,CA,(916) 278-1697,6422 Pico St,Restaurant,CA_ABC_Raw
TheRestaurant Sacramento 34,Citrus Heights,Sacramento,CA,(916) 941-6834,1211 Jefferson Blvd #338,Restaurant,CA_ABC_Raw
TheRestaurant Sacramento Company 28,Citrus Heights,Sacramento,CA,(916) 845-1273,1432 State Blvd,Restaurant,CA_ABC_Raw
TheSports Bar Citrus Heights Company 22,Citrus Heights,Sacramento,CA,(279) 289-3802,,Restaurant,CA_SOS_Scraper_V3
TheSteakhouse 66,Citrus Heights,Sacramento,CA,(916) 722-7602,,Restaurant,CA_SOS_Scraper_V3
TheTavern 95,Citrus Heights,Sacramento,CA,(916) 954-2705,3053 Market Ln,Restaurant,CA_ABC_Raw
TheTavern Citrus Heights 87,Citrus Heights,Sacramento,CA,(916) 329-4096,9488 Washington Ave,Restaurant,CA_ABC_Raw
TheTavern Citrus Heights Heights Inc 66,Citrus Heights,Sacramento,CA,(279) 487-3872,3216 2nd St #376,Restaurant,CA_ABC_Raw
TheTavern Company 25,Citrus Heights,Sacramento,CA,(279) 893-5021,2084 Pico Ln #888,Restaurant,CA_ABC_Raw
TheTavern Corp 27,Citrus Heights,Sacramento,CA,(279) 259-1623,2087 2nd Dr,Restaurant,CA_ABC_Raw
TheTavern Group 66,Citrus Heights,Sacramento,CA,(916) 858-3627,5557 Oak Rd,Restaurant,CA_ABC_Raw
TheTavern Group 90,Citrus Heights,Sacramento,CA,(916) 857-2233,752 Oak Rd,Restaurant,CA_ABC_Raw
TheWine & Spirits Citrus Heights LLC 26,Citrus Heights,Sacramento,CA,(279) 462-1655,3461 Pico Rd,Restaurant,CA_ABC_Raw
Wine & Spirits,Citrus Heights,Sacramento,CA,(279) 224-7197,9720 7th Rd,Restaurant,CA_ABC_Raw
Wine & Spirits Citrus Heights,Citrus Heights,Sacramento,CA,(279) 825-5400,9546 Franklin St,Restaurant,CA_ABC_Raw
Wine & Spirits Co,Citrus Heights,Sacramento,CA,(279) 599-1939,9327 Broadway St #866,Restaurant,CA_ABC_Raw
Wine & Spirits Inc,Citrus Heights,Sacramento,CA,(279) 279-5152,4287 Hollywood Way,Restaurant,CA_ABC_Raw
Wine Shop,Citrus Heights,Sacramento,CA,(279) 333-6649,7527 Oak Ave,Restaurant,CA_ABC_Raw
Wine Shop Citrus Heights,Citrus Heights,Sacramento,CA,(279) 775-5544,5542 Front Way #516,Restaurant,CA_ABC_Raw
Wine Shop Citrus Heights Co,Citrus Heights,Sacramento,CA,(279) 744-3260,1611 Main Blvd #990,Restaurant,CA_ABC_Raw
Wine Shop Citrus Heights Heights,Citrus Heights,Sacramento,CA,(279) 732-2641,4916 Main Rd,Restaurant,CA_ABC_Raw
Wine Shop Inc,Citrus Heights,Sacramento,CA,(279) 269-6572,7322 Main Ln #113,Restaurant,CA_ABC_Raw
Wine Shop Sacramento,Citrus Heights,Sacramento,CA,(916) 948-2140,4890 Maple St,Restaurant,CA_ABC_Raw
Wine Shop Sacramento Co,Citrus Heights,Sacramento,CA,(916) 874-3777,4562 Pico Dr,Restaurant,CA_ABC_Raw
APPLEBEES NEIGHBORHOOD GRILL & BAR,ELK GROVE,Sacramento,CA,,9105 E STOCKTON BLVD,Bar,ABC License Data
BABES LOUNGE,ELK GROVE,Sacramento,CA,,9021 ELK GROVE BLVD,Bar,ABC License Data
BEACH HUT DELI,ELK GROVE,Sacramento,CA,,7119 ELK GROVE BLVD,Food Service,ABC License Data
BJ'S RESTAURANT & BREWHOUSE,ELK GROVE,Sacramento,CA,,9237 LAGUNA SPRINGS DR,Restaurant,ABC License Data
BOB'S CLUB,ELK GROVE,Sacramento,CA,,9039 ELK GROVE BLVD,Food Service,ABC License Data
BOND MARKET,ELK GROVE,Sacramento,CA,,9165 ELK GROVE FLORIN RD,Food Service,ABC License Data
BRADLEY RANCH WINERY AND BREWERY,ELK GROVE,Sacramento,CA,,11070 BRADLEY RANCH RD,Food Service,ABC License Data
BRICK HOUSE RESTAURANT,ELK GROVE,Sacramento,CA,,9027 ELK GROVE BLVD,Restaurant,ABC License Data
BUFFALO WILD WINGS,ELK GROVE,Sacramento,CA,,7490 ELK GROVE BLVD,Food Service,ABC License Data
BULL WINGS GRILL & BAR,ELK GROVE,Sacramento,CA,,9625 E STOCKTON BLVD,Bar,ABC License Data
CENTENIAL RANCH SPORTS BAR AND GRILL,ELK GROVE,Sacramento,CA,,10408 FRANKLIN BLVD,Bar,ABC License Data
CHILIS GRILL & BAR,ELK GROVE,Sacramento,CA,,7410 LAGUNA BLVD,Bar,ABC License Data
CHIPOTLE MEXICAN GRILL,ELK GROVE,Sacramento,CA,,7440 LAGUNA BLVD,Mexican Restaurant,ABC License Data
CHIPOTLE MEXICAN GRILL STORE #4311,ELK GROVE,Sacramento,CA,,7450 ELK GROVE BLVD,Mexican Restaurant,ABC License Data
CHIPOTLE MEXICAN GRILL STORE #: 3288,ELK GROVE,Sacramento,CA,,4730 ELK GROVE BLVD,Mexican Restaurant,ABC License Data
COST PLUS WORLD MARKET,ELK GROVE,Sacramento,CA,,9680 BRUCEVILLE RD,Food Service,ABC License Data
CRAZY SUSHI,ELK GROVE,Sacramento,CA,,7419 LAGUNA BLVD,Food Service,ABC License Data
CREASIAN FUSION,ELK GROVE,Sacramento,CA,,9163 E STOCKTON BLVD,Asian Restaurant,ABC License Data
CURRY PIZZA HOUSE,ELK GROVE,Sacramento,CA,,5640 WHITELOCK PKWY,Food Service,ABC License Data
CUTLERS FAMILY LIQUOR,ELK GROVE,Sacramento,CA,,8681 ELK CREEK COURT,Food Service,ABC License Data
CVS PHARMACY STORE 1825,ELK GROVE,Sacramento,CA,,5040 LAGUNA BLVD,Food Service,ABC License Data
CVS PHARMACY STORE 9132,ELK GROVE,Sacramento,CA,,9285 ELK GROVE BLVD,Food Service,ABC License Data
DOLLAR TREE STORE 1213,ELK GROVE,Sacramento,CA,,8696 ELK GROVE BLVD,Food Service,ABC License Data
DOS COYOTES BORDER CAFE,ELK GROVE,Sacramento,CA,,8519 BOND RD,Restaurant,ABC License Data
EBISU JAPANESE CUISINE & BAR,ELK GROVE,Sacramento,CA,,2513 W TARON CT,Bar,ABC License Data
EIGHTY OAKS WINERY,ELK GROVE,Sacramento,CA,,8111 SLOUGHHOUSE RD,Food Service,ABC License Data
ELK GROVE DISCOUNT WINE & LIQUOR,ELK GROVE,Sacramento,CA,,9358 ELK GROVE FLORIN RD,Food Service,ABC License Data
ELK GROVE GOLF STUDIO,ELK GROVE,Sacramento,CA,,9105 LAGUNA MAIN ST,Food Service,ABC License Data
ELK GROVE SPORTS BAR,ELK GROVE,Sacramento,CA,,9661 ELK GROVE FLORIN RD C,Bar,ABC License Data
EMBER KOREAN BBQ,ELK GROVE,Sacramento,CA,,9163 E STOCKTON BLVD,Food Service,ABC License Data
EMERALD LAKES GOLF COURSE,ELK GROVE,Sacramento,CA,,10651 E STOCKTON BLVD,Food Service,ABC License Data
EVER AFTER WINE,ELK GROVE,Sacramento,CA,,9639 E STOCKTON BLVD,Food Service,ABC License Data
FATBURGER,ELK GROVE,Sacramento,CA,,4720 ELK GROVE BLVD,Food Service,ABC License Data
FELICITA WINE COMPANY,ELK GROVE,Sacramento,CA,,9504 HUTTON DR,Food Service,ABC License Data
FISH & THINGS POKE BAR,ELK GROVE,Sacramento,CA,,7423 LAGUNA BLVD,Bar,ABC License Data
FLATLAND WINE COMPANY,ELK GROVE,Sacramento,CA,,9654 BRADSHAW RD,Food Service,ABC License Data
FUJI SUSHI BUFFET LLC,ELK GROVE,Sacramento,CA,,8473 ELK GROVE BLVD,Food Service,ABC License Data
FUJIYA JAPANESE RESTAURANT,ELK GROVE,Sacramento,CA,,9328 ELK GROVE BLVD,Restaurant,ABC License Data
GINZA EG JAPANESE CUISINE,ELK GROVE,Sacramento,CA,,9624 BRUCEVILLE RD,Food Service,ABC License Data
GOGI KOREAN BBQ & HOT POT,ELK GROVE,Sacramento,CA,,9660 BRUCEVILLE RD,Food Service,ABC License Data
GOLDEN DRAGON RESTAURANT,ELK GROVE,Sacramento,CA,,8470 ELK GROVE BLVD,Restaurant,ABC License Data
H&S ENERGY PRODUCTS  LLC STORE #3079,ELK GROVE,Sacramento,CA,,8501 BOND RD,Food Service,ABC License Data
HANOI PHO,ELK GROVE,Sacramento,CA,,9341 BIG HORN BLVD,Food Service,ABC License Data
HAPPY GARDEN CHINESE RESTAURANT,ELK GROVE,Sacramento,CA,,9081 ELK GROVE BLVD,Restaurant,ABC License Data
HASSAN & SONS  INC STORE #1004,ELK GROVE,Sacramento,CA,,9198 ELK GROVE FLORIN RD,Food Service,ABC License Data
HASSAN & SONS  INC. STORE #1003,ELK GROVE,Sacramento,CA,,2323 LAGUNA BLVD,Food Service,ABC License Data
HELEJE WINE CO,ELK GROVE,Sacramento,CA,,9654 BRADSHAW RD,Food Service,ABC License Data
INTERLUDE KITCHEN & BAR,ELK GROVE,Sacramento,CA,,8295 LAGUNA BLVD,Bar,ABC License Data
ISLAND PACIFIC SUPERMARKET,ELK GROVE,Sacramento,CA,,8430 ELK GROVE FLORIN RD,Food Service,ABC License Data
JACKS URBAN EATS #12,ELK GROVE,Sacramento,CA,,7701 LAGUNA BLVD,Restaurant,ABC License Data
JAMIE'S CAFE,ELK GROVE,Sacramento,CA,,9101 LAGUNA MAIN ST,Restaurant,ABC License Data
JANGGOON SUSHI & KOREAN BBQ,ELK GROVE,Sacramento,CA,,9671 E STOCKTON BLVD,Food Service,ABC License Data
JIMBOYS TACOS,ELK GROVE,Sacramento,CA,,8670 ELK GROVE BLVD,Mexican Restaurant,ABC License Data
JOY CITY CHINESE CUISINE,ELK GROVE,Sacramento,CA,,2745 ELK GROVE BLVD,Food Service,ABC License Data
KAI JAPANESE CUISINE,ELK GROVE,Sacramento,CA,,9261 LAGUNA SPRINGS DR,Food Service,ABC License Data
KOBE STEAK & SUSHI,ELK GROVE,Sacramento,CA,,9134 E STOCKTON BLVD,Food Service,ABC License Data
LAGUNA CREEK RACQUET CLUB,ELK GROVE,Sacramento,CA,,9570 RACQUET CT,Food Service,ABC License Data
LAGUNA LIQUOR MART,ELK GROVE,Sacramento,CA,,9632 EMERALD OAK DR,Food Service,ABC License Data
LAMPPOST PIZZA,ELK GROVE,Sacramento,CA,,5109 LAGUNA BLVD,Food Service,ABC License Data
LUCKY LIQUOR,ELK GROVE,Sacramento,CA,,8723 ELK GROVE BLVD,Food Service,ABC License Data
MACQUES BAR-BE-QUE,ELK GROVE,Sacramento,CA,,8517 ELK GROVE BLVD,Bar,ABC License Data
MAHARANI INDIA RESTAURANT,ELK GROVE,Sacramento,CA,,9583 ELK GROVE FLORIN RD,Restaurant,ABC License Data
MAKE FISH POKE & SUSHI BURRITO,ELK GROVE,Sacramento,CA,,9015 BRUCEVILLE RD,Food Service,ABC License Data
MARU RAMEN BAR,ELK GROVE,Sacramento,CA,,8698 ELK GROVE BLVD,Bar,ABC License Data
MCCONNELL ESTATES WINERY,ELK GROVE,Sacramento,CA,,10686 W STOCKTON BLVD,Food Service,ABC License Data
MENDOCINO FARMS SANDWICH MARKET,ELK GROVE,Sacramento,CA,,8170 ELK GROVE BLVD,Food Service,ABC License Data
MIKUNI JAPANESE RESTAURANT AND SUSHI BAR,ELK GROVE,Sacramento,CA,,8525 BOND RD,Bar,ABC License Data
MIMIS CAFE,ELK GROVE,Sacramento,CA,,9195 W STOCKTON BLVD,Restaurant,ABC License Data
MIZUKI SUSHI,ELK GROVE,Sacramento,CA,,7440 LAGUNA BLVD,Food Service,ABC License Data
MONTICELLO VICTORY BISTRO AND WINE BAR,ELK GROVE,Sacramento,CA,,9670 LAGUNA SPRINGS DR,Bar,ABC License Data
MOUNTAIN MIKE'S PIZZA,ELK GROVE,Sacramento,CA,,9320 ELK GROVE BLVD,Food Service,ABC License Data
MOUNTAIN MIKES PIZZA,ELK GROVE,Sacramento,CA,,8441 ELK GROVE FLORIN RD,Food Service,ABC License Data
N'JOY CHINESE CAFE,ELK GROVE,Sacramento,CA,,7520 ELK GROVE BLVD,Restaurant,ABC License Data
NATHAN'S CHINESE CUISINE,ELK GROVE,Sacramento,CA,,9105 BRUCEVILLE RD,Food Service,ABC License Data
NUGGET MARKET,ELK GROVE,Sacramento,CA,,7101 ELK GROVE BLVD,Food Service,ABC License Data
OLD TOWN LIQUOR,ELK GROVE,Sacramento,CA,,9655 ELK GROVE FLORIN RD,Food Service,ABC License Data
OLD TOWN PIZZA & TAP HOUSE,ELK GROVE,Sacramento,CA,,9677 ELK GROVE FLORIN RD,Food Service,ABC License Data
OLIVE GARDEN ITALIAN RESTAURANT THE,ELK GROVE,Sacramento,CA,,7480 ELK GROVE BLVD,Restaurant,ABC License Data
ORIGINAL CHICAGO'S PIZZA & CURRY THE,ELK GROVE,Sacramento,CA,,9308 ELK GROVE BLVD,Food Service,ABC License Data
OZ KOREAN BBQ,ELK GROVE,Sacramento,CA,,2605 W. TARON CT,Food Service,ABC License Data
PATTY'S PIZZA SHACK,ELK GROVE,Sacramento,CA,,8591 ELK GROVE BLVD,Food Service,ABC License Data
PERLEGOS FAMILY WINE COMPANY,ELK GROVE,Sacramento,CA,,9654 BRADSHAW RD,Food Service,ABC License Data
PHO BASIL,ELK GROVE,Sacramento,CA,,8457 ELK GROVE FLORIN RD,Food Service,ABC License Data
PHO BISTRO,ELK GROVE,Sacramento,CA,,4805 LAGUNA BLVD,Food Service,ABC License Data
PHOLICIOUS,ELK GROVE,Sacramento,CA,,9010 GRANT LINE RD,Food Service,ABC License Data
PIZZA BELL,ELK GROVE,Sacramento,CA,,8996 GRANT LINE RD,Food Service,ABC License Data
PIZZA TWIST,ELK GROVE,Sacramento,CA,,9630 BRUCEVILLE RD,Food Service,ABC License Data
RAO THAI EATERY,ELK GROVE,Sacramento,CA,,5650 WHITELOCK PKWY,Asian Restaurant,ABC License Data
RAW SUSHI LOUNGE,ELK GROVE,Sacramento,CA,,8280 ELK GROVE BLVD,Bar,ABC License Data
RED ROBIN BURGER & SPIRITS EMPORIUMS,ELK GROVE,Sacramento,CA,,8245 LAGUNA BLVD,Food Service,ABC License Data
ROGUE WINERY,ELK GROVE,Sacramento,CA,,3206 HOOD FRANKLIN RD,Food Service,ABC License Data
ROUND TABLE PIZZA,ELK GROVE,Sacramento,CA,,10054 BRUCEVILLE RD,Food Service,ABC License Data
SAFEWAY STORE #0094,ELK GROVE,Sacramento,CA,,10050 BRUCEVILLE RD,Food Service,ABC License Data
SATORI JAPANESE RESTAURANT,ELK GROVE,Sacramento,CA,,8451 ELK GROVE BLVD,Restaurant,ABC License Data
SAVE MART SUPERMARKETS 605,ELK GROVE,Sacramento,CA,,9160 ELK GROVE FLORIN RD,Food Service,ABC License Data
SEASONS ASIAN MARKET,ELK GROVE,Sacramento,CA,,7440 LAGUNA BLVD,Asian Restaurant,ABC License Data
SHELDON CENTRE WINE SHOPPE,ELK GROVE,Sacramento,CA,,8361 SHELDON RD,Food Service,ABC License Data
SHELDON FOOD & LIQUOR,ELK GROVE,Sacramento,CA,,8112 SHELDON RD,Food Service,ABC License Data
SHELDON LIQUORS,ELK GROVE,Sacramento,CA,,8990 GRANT LINE RD,Food Service,ABC License Data
SKY PORT RESTAURANT AND BAR,ELK GROVE,Sacramento,CA,,2619 W TARON CT,Bar,ABC License Data
SMASH BURGER,ELK GROVE,Sacramento,CA,,7701 LAGUNA BLVD,Food Service,ABC License Data
SOUTH SLOPE WINES,ELK GROVE,Sacramento,CA,,10527 SHELDON RD,Food Service,ABC License Data
SPROUTS FARMERS MARKETS,ELK GROVE,Sacramento,CA,,8211 LAGUNA BLVD,Food Service,ABC License Data
STEVE'S PIZZA WATERMAN,ELK GROVE,Sacramento,CA,,9385 ELK GROVE BLVD,Food Service,ABC License Data
SUES WINE CELLARS,ELK GROVE,Sacramento,CA,,4119 SAUL CT,Food Service,ABC License Data
SUPER TACO EXPRESS,ELK GROVE,Sacramento,CA,,8990 GRANT LINE RD,Mexican Restaurant,ABC License Data
SUPER TACO LAGUNA INC,ELK GROVE,Sacramento,CA,,4720 LAGUNA BLVD,Mexican Restaurant,ABC License Data
SUPER TACO MEXICAN RESTAURANT,ELK GROVE,Sacramento,CA,,8990 GRANT LINE RD,Mexican Restaurant,ABC License Data
TANDOORI PIZZA,ELK GROVE,Sacramento,CA,,8234 LAGUNA BLVD,Food Service,ABC License Data
THAI CHILI LLC,ELK GROVE,Sacramento,CA,,8696 ELK GROVE BLVD,Asian Restaurant,ABC License Data
THAI HOT,ELK GROVE,Sacramento,CA,,9160 E STOCKTON BLVD,Asian Restaurant,ABC License Data
TOPPING & LEGNON WINES,ELK GROVE,Sacramento,CA,,9654 BRADSHAW RD,Food Service,ABC License Data
TOTAL WINE & MORE,ELK GROVE,Sacramento,CA,,7707 LAGUNA BLVD,Food Service,ABC License Data
UMAI BAR & GRILL,ELK GROVE,Sacramento,CA,,8973 GRANT LINE RD,Bar,ABC License Data
VALLEY HI COUNTRY CLUB INC,ELK GROVE,Sacramento,CA,,9595 FRANKLIN BLVD,Food Service,ABC License Data
WAL MART STORE 1697,ELK GROVE,Sacramento,CA,,8465 ELK GROVE BLVD,Food Service,ABC License Data
WALMART NEIGHBORHOOD MARKET 5683,ELK GROVE,Sacramento,CA,,8455 ELK GROVE BLVD,Food Service,ABC License Data
WASABI SUSHI & HABACHI GRILL,ELK GROVE,Sacramento,CA,,2745 ELK GROVE BLVD,Food Service,ABC License Data
WELL SEASON SEAFOOD RESTAURANT,ELK GROVE,Sacramento,CA,,9089 BRUCEVILLE RD,Restaurant,ABC License Data
WEST COAST TACO BAR,ELK GROVE,Sacramento,CA,,8791 ELK GROVE BLVD,Mexican Restaurant,ABC License Data
Y-NOT CLUB,ELK GROVE,Sacramento,CA,,8945 GRANT LINE RD,Food Service,ABC License Data
Z-TOWN ASIAN GASTRO BAR,ELK GROVE,Sacramento,CA,,8409 ELK GROVE FLORIN RD,Asian Restaurant,ABC License Data
CHERRY ISLAND GRILL,ELVERTA,Sacramento,CA,,2360 ELVERTA RD,Food Service,ABC License Data
ELVERTA FOOD AND LIQUOR,ELVERTA,Sacramento,CA,,8008 DUTCH HAVEN BLVD,Food Service,ABC License Data
ELVERTA MARKET,ELVERTA,Sacramento,CA,,7835 RIO LINDA BLVD,Food Service,ABC License Data
RIEGO MARKET & DELI INC,ELVERTA,Sacramento,CA,,8000 PLEASANT GROVE RD,Food Service,ABC License Data
Banquets Corp,Elk Grove,Sacramento,CA,(279) 703-5391,5691 4th Ct #588,Restaurant,CA_ABC_Raw
Banquets Elk Grove,Elk Grove,Sacramento,CA,(279) 717-7859,3464 Market Ln #521,Restaurant,CA_ABC_Raw
Banquets Elk Grove Valley Co,Elk Grove,Sacramento,CA,(279) 956-3321,1062 6th Dr,Restaurant,CA_ABC_Raw
Bar,Elk Grove,Sacramento,CA,(279) 948-2816,9694 5th Ave,Restaurant,CA_ABC_Raw
Bar & Grill,Elk Grove,Sacramento,CA,(279) 843-7113,6356 3rd Dr,Restaurant,CA_ABC_Raw
Bar & Grill 79,Elk Grove,Sacramento,CA,(916) 952-9731,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Company,Elk Grove,Sacramento,CA,(279) 638-9643,4417 Oak Pl,Restaurant,CA_ABC_Raw
Bar & Grill Company 75,Elk Grove,Sacramento,CA,(279) 876-4333,8093 5th Ln,Restaurant,CA_ABC_Raw
Bar & Grill Elk Grove,Elk Grove,Sacramento,CA,(916) 813-8205,4336 State Blvd #150,Restaurant,CA_ABC_Raw
Bar & Grill Elk Grove Co,Elk Grove,Sacramento,CA,(279) 934-9186,2406 2nd Ct,Restaurant,CA_ABC_Raw
Bar & Grill Elk Grove Company,Elk Grove,Sacramento,CA,(916) 978-6312,4548 2nd Pl,Restaurant,CA_ABC_Raw
Bar & Grill Elk Grove Heights Company,Elk Grove,Sacramento,CA,(279) 546-4046,3104 6th Ave #499,Restaurant,CA_ABC_Raw
Bar & Grill Elk Grove Heights Group,Elk Grove,Sacramento,CA,(279) 776-5946,4020 Franklin Ln,Restaurant,CA_ABC_Raw
Bar & Grill Inc,Elk Grove,Sacramento,CA,(279) 819-9424,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill LLC,Elk Grove,Sacramento,CA,(916) 271-5458,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Sacramento,Elk Grove,Sacramento,CA,(279) 382-1515,5162 7th Rd,Restaurant,CA_ABC_Raw
Bar 33,Elk Grove,Sacramento,CA,(279) 202-1403,9196 Ocean Rd,Restaurant,CA_ABC_Raw
Bar Co,Elk Grove,Sacramento,CA,(279) 851-9564,200 5th Rd,Restaurant,CA_ABC_Raw
Bar Company,Elk Grove,Sacramento,CA,(916) 467-7247,,Restaurant,CA_SOS_Scraper_V3
Bar Corp,Elk Grove,Sacramento,CA,(279) 843-5483,,Restaurant,CA_SOS_Scraper_V3
Bar Elk Grove,Elk Grove,Sacramento,CA,(916) 494-9921,4569 7th Ave,Restaurant,CA_ABC_Raw
Bar Elk Grove Co,Elk Grove,Sacramento,CA,(916) 529-6115,6101 7th Way,Restaurant,CA_ABC_Raw
Bar Elk Grove Company,Elk Grove,Sacramento,CA,(916) 900-3187,8246 Jefferson Ct #683,Restaurant,CA_ABC_Raw
Bar Elk Grove Corp,Elk Grove,Sacramento,CA,(916) 602-4772,8885 Ocean Rd,Restaurant,CA_ABC_Raw
Bar Elk Grove Heights Group,Elk Grove,Sacramento,CA,(916) 779-4526,9399 Mission Blvd #670,Restaurant,CA_ABC_Raw
Bar Elk Grove Hills Inc,Elk Grove,Sacramento,CA,(916) 569-1865,7775 Mission St #708,Restaurant,CA_ABC_Raw
Bar Elk Grove Inc 16,Elk Grove,Sacramento,CA,(279) 725-7526,,Restaurant,CA_SOS_Scraper_V3
Bar Elk Grove LLC,Elk Grove,Sacramento,CA,(279) 504-6153,4980 Broadway Pl,Restaurant,CA_ABC_Raw
Bar Elk Grove Valley,Elk Grove,Sacramento,CA,(916) 616-2205,9086 Hollywood St,Restaurant,CA_ABC_Raw
Bar Group,Elk Grove,Sacramento,CA,(279) 825-3861,6306 1st Ct,Restaurant,CA_ABC_Raw
Bar LLC,Elk Grove,Sacramento,CA,(916) 615-8331,6965 Hollywood Dr,Restaurant,CA_ABC_Raw
Bar Sacramento Company,Elk Grove,Sacramento,CA,(279) 864-6107,6273 State Ct,Restaurant,CA_ABC_Raw
Bar Sacramento Corp,Elk Grove,Sacramento,CA,(279) 529-6918,,Restaurant,CA_SOS_Scraper_V3
Bar Sacramento LLC,Elk Grove,Sacramento,CA,(916) 865-8112,991 Main Pl,Restaurant,CA_ABC_Raw
Beverage Store Corp,Elk Grove,Sacramento,CA,(279) 426-9467,755 State Ave,Restaurant,CA_ABC_Raw
Beverage Store Elk Grove Corp,Elk Grove,Sacramento,CA,(279) 916-2084,,Restaurant,CA_SOS_Scraper_V3
Beverage Store Sacramento Corp,Elk Grove,Sacramento,CA,(916) 484-1532,6375 5th Ave,Restaurant,CA_ABC_Raw
Bistro,Elk Grove,Sacramento,CA,(279) 587-2259,,Restaurant,CA_SOS_Scraper_V3
