name,dba,primary,city,county,state,zip,address,license_type,license_num,expiry
BEACH HUT DELI,BEACH HUT DELI,BEACH HUT MIDTOWN LLC,SACRAMENTO,Sacramento,CA,95816-4806,2406 J ST,41,00485339,
BEACH HUT DELI,BEACH HUT DELI,BEACH HUT NATOMAS LLC,SACRAMENTO,Sacramento,CA,95834-2912,3620 N FREEWAY BLVD,41,00550616,
BEACH HUT DELI,BEACH HUT DELI,BEACH HUT MIDTOWN LLC,SACRAMENTO,Sacramento,CA,95816-4806,2406 J ST,41,00485339,28-FEB-2027
BEACH HUT DELI,BEACH HUT DELI,LUCKY ONE-THREE LLC,SACRAMENTO,Sacramento,CA,95826,9425 JACKSON RD,41,00670243,31-AUG-2026
BEACH HUT DELI,BEACH HUT DELI,BHDN LLC,SACRAMENTO,Sacramento,CA,95834-2912,3620 N FREEWAY BLVD,41,00677093,31-MAR-2027
BEACH HUT DELI,BEACH HUT DELI,BHD DINGER LLC,SACRAMENTO,Sacramento,CA,95825-7690,2535 FAIR OAKS BLVD,41,00660310,31-AUG-2026
BEACH HUT DELI,BEACH HUT DELI,BE YOUNG SERVICES INC (401 K PLAN F/B/O BRADLEY WA,SACRAMENTO,Sacramento,CA,95814-3402,711 K ST,41,00654071,31-DEC-2026
BELLA BRU CAFE,BELLA BRU CAFE,BELLA BRU NATOMAS LLC,SACRAMENTO,Sacramento,CA,95835,4680 NATOMAS BLVD,47,00401385,31-OCT-2026
BELLA BRU CAFE,BELLA BRU CAFE,BELLA BRU NATOMAS LLC,SACRAMENTO,Sacramento,CA,95835,4680 NATOMAS BLVD,58,00401385,31-OCT-2026
BENTO BOX SUSHI RESTAURANT,BENTO BOX SUSHI RESTAURANT,LEE  EUN JA,SACRAMENTO,Sacramento,CA,95814-4010,1101 16TH ST,47,00526369,31-JAN-2027
BENTO BOX SUSHI RESTAURANT,BENTO BOX SUSHI RESTAURANT,LEE  EUN JA,SACRAMENTO,Sacramento,CA,95814-4010,1101 16TH ST,58,00526369,31-JAN-2027
BEST KARAOKE KITCHEN & BAR,BEST KARAOKE KITCHEN & BAR,BEST KARAOKE KITCHEN & BAR,SACRAMENTO,Sacramento,CA,95823-2516,7121 GOVERNORS CIR,47,00671784,28-FEB-2027
BETTER TRADE MARKET,BETTER TRADE MARKET,KHINDA  BALJEET SINGH,SACRAMENTO,Sacramento,CA,95817-3708,4000 12TH AVE,20,00636668,31-MAY-2027
BETTY WINE BAR,BETTY WINE BAR,BETTY WINE BAR LP,SACRAMENTO,Sacramento,CA,95811-6503,1103 T ST,41,00664845,31-JAN-2027
BEVERAGE HOUSE LIQUOR #36,BEVERAGE HOUSE LIQUOR #36,SACRAMENTO BHL  INC.,SACRAMENTO,Sacramento,CA,95828,8876 VINTAGE PARK DR #119,20,00677559,30-APR-2027
BILLS LIQUORS & DELI,BILLS LIQUORS & DELI,A & R TRADE INCORPORATED,SACRAMENTO,Sacramento,CA,95815-1422,2905 DEL PASO BLVD,21,00522701,31-AUG-2026
BINGS MARKET,BINGS MARKET,COYLE  VIRGINIA,SACRAMENTO,Sacramento,CA,95838,4775 RIO LINDA BLVD,21,00109171,31-JAN-2027
BJ'S RESTAURANT & BREWHOUSE,BJ'S RESTAURANT & BREWHOUSE,BJS RESTAURANTS INC,SACRAMENTO,Sacramento,CA,95834,3531 N FREEWAY BLVD,47,00432437,31-MAY-2027
BJS RESTAURANT & BREWHOUSE,BJS RESTAURANT & BREWHOUSE,BJS RESTAURANTS INC,SACRAMENTO,Sacramento,CA,95815-4032,1689 ARDEN WAY,47,00504478,31-JAN-2027
BLANCA'S MEAT MARKET,BLANCA'S MEAT MARKET,BARAJAS GARCIA  LUIS ALBERTO,SACRAMENTO,Sacramento,CA,95838-1801,4827 RIO LINDA BLVD,41,00665502,31-MAY-2027
BLOCK CRAFT BEER + KITCHEN,BLOCK CRAFT BEER + KITCHEN,THE FOLSOM RESTAURANT GROUP LLC,SACRAMENTO,Sacramento,CA,95831-5276,7485 RUSH RIVER DR,41,00670764,
BLOCK CRAFT BEER + KITCHEN,BLOCK CRAFT BEER + KITCHEN,THE FOLSOM RESTAURANT GROUP LLC,SACRAMENTO,Sacramento,CA,95831-5276,7485 RUSH RIVER DR,41,00670764,28-FEB-2027
BLUE AGAVE TAQUERIA & BAR,BLUE AGAVE TAQUERIA & BAR,BLUE AGAVE TAQUERIA & BAR INC.,SACRAMENTO,Sacramento,CA,95823-7699,8785 CENTER PKWY,47,00618693,30-SEP-2026
BLUE HOUSE RESTAURANT,BLUE HOUSE RESTAURANT,BLUE HOUSE RESTAURANT  INC.,SACRAMENTO,Sacramento,CA,95825-3907,1030 HOWE AVE,47,00621214,31-MAR-2027
BLUE MOON CAFE,BLUE MOON CAFE,BLUE MOON CAFE & KARAOKE 668 INC,SACRAMENTO,Sacramento,CA,95822-2744,5000 FREEPORT BLVD,41,00605990,31-MAY-2027
BOLLYWOOD PIZZA,BOLLYWOOD PIZZA,BOLLYWOOD PIZZA,SACRAMENTO,Sacramento,CA,95819-4655,6601 FOLSOM BLVD,41,00664300,31-DEC-2026
BOLT BAR,BOLT BAR,THE BOLT LLC,SACRAMENTO,Sacramento,CA,95815,2560 BOXWOOD ST,48,00579389,31-MAR-2027
BOLT BAR,BOLT BAR,THE BOLT LLC,SACRAMENTO,Sacramento,CA,95815,2560 BOXWOOD ST,77,00579389,31-MAR-2027
BOLT BAR,BOLT BAR,THE BOLT LLC,SACRAMENTO,Sacramento,CA,95815,2560 BOXWOOD ST,68,00579389,31-MAR-2027
BOLT BAR,BOLT BAR,THE BOLT LLC,SACRAMENTO,Sacramento,CA,95815,2560 BOXWOOD ST,58,00579389,31-MAR-2027
BOMBAY BAR AND GRILL,BOMBAY BAR AND GRILL,BOMBAY GRILL INC,SACRAMENTO,Sacramento,CA,95811,1313-1315 21ST ST,47,00483421,30-NOV-2026
BOMBAY BAR AND GRILL,BOMBAY BAR AND GRILL,BOMBAY GRILL INC,SACRAMENTO,Sacramento,CA,95811,1313-1315 21ST ST,58,00483421,30-NOV-2026
BON MUA RESTAURANT,BON MUA RESTAURANT,BON MUA  LLC,SACRAMENTO,Sacramento,CA,95823,6835 STOCKTON BLVD,41,00656308,28-FEB-2027
BONFARE MARKET # 33,BONFARE MARKET # 33,BONFARE MARKETS INC,SACRAMENTO,Sacramento,CA,95814-3103,809 20TH ST,21,00489048,
BONFARE MARKET # 34,BONFARE MARKET # 34,BONFARE MARKETS INC,SACRAMENTO,Sacramento,CA,95817-1927,3100 BROADWAY,21,00517525,
BONFARE MARKET # 34,BONFARE MARKET # 34,BONFARE MARKETS INC,SACRAMENTO,Sacramento,CA,95817-1927,3100 BROADWAY,21,00517525,31-JAN-2027
BONFARE MARKET # 40,BONFARE MARKET # 40,BONFARE MARKETS INC,SACRAMENTO,Sacramento,CA,95825-6418,861 FULTON AVE,21,00515677,
BONFARE MARKET #33,BONFARE MARKET #33,BONFARE MARKETS INC,SACRAMENTO,Sacramento,CA,95814-3103,809 20TH ST,21,00575665,31-OCT-2026
BONFARE MARKET 38,BONFARE MARKET 38,BONFARE MARKETS INC,SACRAMENTO,Sacramento,CA,95815-2221,2600 RIO LINDA BLVD,21,00563129,31-JAN-2027
BOTTLE & BARLOW,BOTTLE & BARLOW,BOTTLES & BARLOW  LLC,SACRAMENTO,Sacramento,CA,95811,1120 R ST,77,00550901,
BOTTLE & BARLOW,BOTTLE & BARLOW,BOTTLES & BARLOW  LLC,SACRAMENTO,Sacramento,CA,95811,1120 R ST,58,00550901,
BOTTLE & BARLOW,BOTTLE & BARLOW,BOTTLES & BARLOW  LLC,SACRAMENTO,Sacramento,CA,95811,1120 R ST,48,00550901,
BOTTLE & BARLOW,BOTTLE & BARLOW,BOTTLES & BARLOW  LLC,SACRAMENTO,Sacramento,CA,95811,1120 R ST,48,00550901,
BOTTLE & BARLOW,BOTTLE & BARLOW,BOTTLES & BARLOW  LLC,SACRAMENTO,Sacramento,CA,95811,1120 R ST,48,00550901,31-MAY-2026
BOTTLE & BARLOW,BOTTLE & BARLOW,BOTTLES & BARLOW  LLC,SACRAMENTO,Sacramento,CA,95811,1120 R ST,77,00550901,31-MAY-2026
BOTTLE & BARLOW,BOTTLE & BARLOW,BOTTLES & BARLOW  LLC,SACRAMENTO,Sacramento,CA,95811,1120 R ST,58,00550901,31-MAY-2026
BOWLING DRIVE FOOD & DELI,BOWLING DRIVE FOOD & DELI,BUDWAL  CHARAN,SACRAMENTO,Sacramento,CA,95823-2038,7076 BOWLING DR,20,00487052,28-FEB-2027
BOX BAR,BOX BAR,SHOP BOX BAR LLC,SACRAMENTO,Sacramento,CA,95827-1724,9912 BUSINESS PARK DR,85,00655048,30-NOV-2026
BRADSHAW RANCH GOLF COURSE INC,BRADSHAW RANCH GOLF COURSE INC,BRADSHAW RANCH GOLF COURSE INC,SACRAMENTO,Sacramento,CA,95829,7350 BRADSHAW RD,40,00404184,31-AUG-2026
BRASSERIE DU MONDE  CAFE A COTE,BRASSERIE DU MONDE  CAFE A COTE,REDA BELLARBI AND ASSOCIATES  INC.,SACRAMENTO,Sacramento,CA,95814-3918,1201 K ST,47,00543312,30-NOV-2026
BRIANNAS MEXICAN RESTAURANT,BRIANNAS MEXICAN RESTAURANT,CHAVEZ  JUAN PABLO,SACRAMENTO,Sacramento,CA,95827,9783 LINCOLN VILLAGE DR,41,00414295,31-AUG-2026
BROOKFIELDS RESTAURANT,BROOKFIELDS RESTAURANT,L C 3 S INC,SACRAMENTO,Sacramento,CA,95842-3529,4343 MADISON AVE,41,00152013,31-MAR-2027
BROOKSIDE RESTAURANT & BAR,BROOKSIDE RESTAURANT & BAR,RAMIREZ FAMILY INVESTMENTS LLC,SACRAMENTO,Sacramento,CA,95827-1947,9819 HORN RD,47,00550372,30-NOV-2026
BROOKSIDE RESTAURANT & BAR,BROOKSIDE RESTAURANT & BAR,RAMIREZ FAMILY INVESTMENTS LLC,SACRAMENTO,Sacramento,CA,95827-1947,9819 HORN RD,58,00550372,30-NOV-2026
BROS LIQUOR #2,BROS LIQUOR #2,8 GURNOOR INVESTMENTS  INC.,SACRAMENTO,Sacramento,CA,95821-2067,3510 AUBURN BLVD,21,00644174,31-JUL-2026
BROS LIQUOR & MARKET,BROS LIQUOR & MARKET,BROS LIQUOR & MARKET,SACRAMENTO,Sacramento,CA,95815,1838 AUBURN BLVD,21,00677425,31-MAY-2027
BROWNIES LOUNGE,BROWNIES LOUNGE,BROWNIES INC.,SACRAMENTO,Sacramento,CA,95822-3311,5858 S LAND PARK DR,48,00591956,30-JUN-2026
BUCKHORN BBQ & GRILL,BUCKHORN BBQ & GRILL,FREEPORT EATS LLC,SACRAMENTO,Sacramento,CA,95822,4720 FREEPORT BLVD,47,00635479,30-JUN-2026
BUCKHORN BBQ + GRILL,BUCKHORN BBQ + GRILL,BUCKHORN CATERING I  LLC,SACRAMENTO,Sacramento,CA,95814-2909,801 14TH ST,47,00652664,31-AUG-2026
BUCKHORN GRILL,BUCKHORN GRILL,BUCKHORN ENTERPRISES LLC,SACRAMENTO,Sacramento,CA,95825-5507,400 HOWE AVE,47,00615002,30-JUN-2026
BUDDY'S SUPERMARKET,BUDDY'S SUPERMARKET,BUDDY'S SUPERMARKET INC.,SACRAMENTO,Sacramento,CA,95820-3208,5984 14TH AVE,21,00633040,31-JAN-2027
BUFFALO WILD WINGS,BUFFALO WILD WINGS,BLAZIN WINGS INC,SACRAMENTO,Sacramento,CA,95825,2023 ARDEN WAY,47,00561601,30-SEP-2026
BUFFALO WILD WINGS #420,BUFFALO WILD WINGS #420,BLAZIN WINGS INC,SACRAMENTO,Sacramento,CA,95834-2904,3600 N FREEWAY BLVD,47,00524234,31-OCT-2026
BULL TA BAR & KOREAN BBQ,BULL TA BAR & KOREAN BBQ,BULL TA ENTERPRISE  INC.,SACRAMENTO,Sacramento,CA,95826-3538,8353 FOLSOM BLVD,47,00618087,
BULL TA BAR & KOREAN BBQ,BULL TA BAR & KOREAN BBQ,BULL TA ENTERPRISE  INC.,SACRAMENTO,Sacramento,CA,95826-3538,8353 FOLSOM BLVD,47,00618087,30-SEP-2026
BUMGARNER WINERY @ MIDTOWN CERTIFIED FARMER'S MARK,BUMGARNER WINERY @ MIDTOWN CERTIFIED FARMER'S MARK,BRIAN KENT INC,SACRAMENTO,Sacramento,CA,95811,20TH STREET,79,00647898,30-JUN-2026
BURGER LOUNGE,BURGER LOUNGE,BURGER LOUNGE III LLC,SACRAMENTO,Sacramento,CA,95814,405 K ST,41,00579105,30-JUN-2026
BURGERS & BREW,BURGERS & BREW,CREPEVILLE INC,SACRAMENTO,Sacramento,CA,95811-6615,1409 R ST,41,00474750,31-JAN-2027
BUTCHER AND BARREL,BUTCHER AND BARREL,MCBRIDE GENERATIONS LLC,SACRAMENTO,Sacramento,CA,95814-3402,723 K ST,47,00648552,31-JUL-2026
BUTCHER AND BARREL,BUTCHER AND BARREL,MCBRIDE GENERATIONS LLC,SACRAMENTO,Sacramento,CA,95814-3402,723 K ST,47,00648552,31-JUL-2026
C&B FOOD & LIQUOR,C&B FOOD & LIQUOR,C&B FOOD & LIQUOR,SACRAMENTO,Sacramento,CA,95818-2436,1812 BROADWAY,21,00545762,
C&B FOOD & LIQUOR,C&B FOOD & LIQUOR,C&B FOOD & LIQUOR,SACRAMENTO,Sacramento,CA,95818-2436,1812 BROADWAY,21,00545762,30-SEP-2026
CABALLO BLANCO RESTAURANTE,CABALLO BLANCO RESTAURANTE,CABALLO BLANCO RESTAURANTE INC,SACRAMENTO,Sacramento,CA,95824-1110,5604 FRANKLIN BLVD,47,00321287,31-AUG-2026
CABANA CLUB,CABANA CLUB,BUTTERS UNLIMITED LLC,SACRAMENTO,Sacramento,CA,95814-3338,414 K ST,48,00652308,31-MAR-2027
CABANA WINE CORPORATION,CABANA WINE CORPORATION,CABANA WINE CORPORATION,SACRAMENTO,Sacramento,CA,95825-4741,2386 FAIR OAKS BLVD,17,00510109,
CAFE 33,CAFE 33,TUSANA LLC,SACRAMENTO,Sacramento,CA,95825,1840 FULTON AVE,41,00656182,31-MAR-2027
CAFE BERNARDO,CAFE BERNARDO,KBS INC,SACRAMENTO,Sacramento,CA,95814,1720 15TH ST,47,00516359,30-NOV-2026
CAFE BERNARDO,CAFE BERNARDO,KBS INC,SACRAMENTO,Sacramento,CA,95816,2726 CAPITOL AVE,47,00321932,28-FEB-2027
CAFE BERNARDO,CAFE BERNARDO,PARAFOB INC,SACRAMENTO,Sacramento,CA,95825-4742,515 PAVILIONS LN,47,00531146,31-JUL-2027
CAFE BERNARDO,CAFE BERNARDO,HOST INTERNATIONAL INC,SACRAMENTO,Sacramento,CA,95837,6850 AIRPORT BLVD,47,00513535,31-DEC-2026
CAFE BERNARDO,CAFE BERNARDO,HOST INTERNATIONAL INC,SACRAMENTO,Sacramento,CA,95837,6850 AIRPORT BLVD,47,00513535,31-DEC-2026
CAFE BERNARDO,CAFE BERNARDO,KBS INC,SACRAMENTO,Sacramento,CA,95816,2726 CAPITOL AVE,58,00321932,28-FEB-2027
CAFE COLONIAL,CAFE COLONIAL,CAFE COLONIAL ENTERTAINMENT  LLC,SACRAMENTO,Sacramento,CA,95820-1442,3520 STOCKTON BLVD,90,00656120,31-JUL-2027
CAFE CONNECTION,CAFE CONNECTION,PRASHAD  CHAITRA DEVI,SACRAMENTO,Sacramento,CA,95814-3805,1007 L ST,41,00518762,30-APR-2027
CAFE CONNECTION,CAFE CONNECTION,PRASHAD  CHAITRA DEVI,SACRAMENTO,Sacramento,CA,95814-3805,1007 L ST,77,00518762,30-APR-2027
CAFE DANTORELS,CAFE DANTORELS,CAFE M  INC.,SACRAMENTO,Sacramento,CA,95818-3211,2700 24TH ST,47,00621219,31-MAR-2027
CAFE MACAU,CAFE MACAU,MA  WEN HUI,SACRAMENTO,Sacramento,CA,95822-1126,4406 DEL RIO RD,41,00453585,31-MAY-2027
CALIFORNIA FISH GRILL,CALIFORNIA FISH GRILL,CALIFORNIA FISH GRILL INVESTMENTS  LLC,SACRAMENTO,Sacramento,CA,95825-2200,2100 ARDEN WAY,47,00652576,31-MAR-2027
CALIFORNIA PIZZA KITCHEN,CALIFORNIA PIZZA KITCHEN,CALIFORNIA PIZZA KITCHEN INC,SACRAMENTO,Sacramento,CA,95815,1735 ARDEN WAY,47,00420461,
CALIFORNIA PIZZA KITCHEN,CALIFORNIA PIZZA KITCHEN,CALIFORNIA PIZZA KITCHEN INC,SACRAMENTO,Sacramento,CA,95815,1735 ARDEN WAY,47,00420461,28-FEB-2027
CALIFORNIA STREET TACOS,CALIFORNIA STREET TACOS,CALIFORNIA STREET TACOS  INC,SACRAMENTO,Sacramento,CA,95818-1508,2101 16TH ST,47,00662424,31-JAN-2027
CALVIN'S MARKET,CALVIN'S MARKET,CALVIN'S MARKET,SACRAMENTO,Sacramento,CA,95816,2331 I ST,20,00632605,30-NOV-2026
CAMPUS COMMONS GOLF COURSE,CAMPUS COMMONS GOLF COURSE,CAMPUS COMMONS ABC LLC,SACRAMENTO,Sacramento,CA,95825-5402,2 CADILLAC DR,47,00668332,28-FEB-2027
CANDLE ROCK LOUNGE,CANDLE ROCK LOUNGE,PIN SETTERS INC,SACRAMENTO,Sacramento,CA,95821-6230,2600 WATT AVE,47,00059112,28-FEB-2027
CANDLE ROCK LOUNGE,CANDLE ROCK LOUNGE,PIN SETTERS INC,SACRAMENTO,Sacramento,CA,95821-6230,2600 WATT AVE,47,00059112,28-FEB-2027
CAPITAL FOOD & LIQUOR,CAPITAL FOOD & LIQUOR,CAPITAL G STAR LLC,SACRAMENTO,Sacramento,CA,95827-1409,10009 FOLSOM BLVD,21,00656496,31-AUG-2026
CAPITOL LIQUOR INC,CAPITOL LIQUOR INC,CAPITOL LIQUOR INC,SACRAMENTO,Sacramento,CA,95824-1510,6019 STOCKTON BLVD,21,00536792,
CAPITOL LIQUOR INC,CAPITOL LIQUOR INC,CAPITOL LIQUOR INC,SACRAMENTO,Sacramento,CA,95824-1510,6019 STOCKTON BLVD,21,00536792,30-NOV-2026
CAPS PIZZA AND TAP HOUSE,CAPS PIZZA AND TAP HOUSE,CAPS PIZZA AND TAP HOUSE LLC,SACRAMENTO,Sacramento,CA,95826,8760 LA RIVIERA DR,41,00576166,31-DEC-2026
CARIÑO MEXICAN RESTAURANT,CARIÑO MEXICAN RESTAURANT,HEREDIA  IRMA,SACRAMENTO,Sacramento,CA,95814-2501,729 J ST,41,00665397,31-JAN-2027
CARNICERIA LA RANCHERITA MARKET,CARNICERIA LA RANCHERITA MARKET,ARAIZABRAVO  BERTHA ALICIA,SACRAMENTO,Sacramento,CA,95828-2499,8275 FLORIN RD,41,00622914,31-MAY-2026
CARNICERIA LOPEZ MARKET,CARNICERIA LOPEZ MARKET,LOPEZ  MARIA G,SACRAMENTO,Sacramento,CA,95820,5550 FRANKLIN BLVD,20,00306127,31-MAR-2027
CASA FLORES MEXICAN RESTAURANT,CASA FLORES MEXICAN RESTAURANT,CFDS INC.,SACRAMENTO,Sacramento,CA,95832-9115,8304 DELTA SHORES CIR S,47,00662401,30-NOV-2026
CAVERNA 57 WINE VAULTS,CAVERNA 57 WINE VAULTS,BOUCHER  JEFFREY CHARLES,SACRAMENTO,Sacramento,CA,95819,836 57TH ST  STE 120,14,00542537,31-MAR-2027
CENTRO COCINA MEXICANA,CENTRO COCINA MEXICANA,PARAGARY  RANDY EARL,SACRAMENTO,Sacramento,CA,95816,2730 J ST,47,00317508,31-AUG-2026
CENTRO COCINA MEXICANA,CENTRO COCINA MEXICANA,HOST SCI JNK KPI SMF FB  LLC,SACRAMENTO,Sacramento,CA,95837,6850 AIRPORT BLVD,47,00674432,31-DEC-2026
CENTRO COCINA MEXICANA,CENTRO COCINA MEXICANA,PARAGARY  RANDY EARL,SACRAMENTO,Sacramento,CA,95816,2730 J ST,77,00317508,31-AUG-2026
CF CHENG CHINESE CUISINE,CF CHENG CHINESE CUISINE,GLW & J INC,SACRAMENTO,Sacramento,CA,95834,2063 ARENA BLVD,41,00583246,31-AUG-2026
CHANDOS TACOS,CHANDOS TACOS,MADRIGAL  LISANDRO,SACRAMENTO,Sacramento,CA,95824-2338,5665 POWER INN RD 104,41,00521617,31-MAY-2026
CHANDOS TACOS,CHANDOS TACOS,MADRIGAL  LISANDRO,SACRAMENTO,Sacramento,CA,95824-2338,5665 POWER INN RD 104,77,00521617,31-MAY-2026
CHARLES FOOD MARKET,CHARLES FOOD MARKET,NARESH  LACHMI,SACRAMENTO,Sacramento,CA,95818-2452,2684 18TH ST,20,00621555,31-MAY-2027
CHARM THAI,CHARM THAI,CLOUD FOODS LLC,SACRAMENTO,Sacramento,CA,95819-3306,711 56TH ST,41,00649643,30-SEP-2026
CHASERS SPORTS BAR,CHASERS SPORTS BAR,CHSRS LLC,SACRAMENTO,Sacramento,CA,95841-3196,5412 MADISON AVE,48,00667605,31-MAY-2027
CHASING CAROLINE RESTAURANT,CHASING CAROLINE RESTAURANT,VISTA SACRAMENTO RESTAURANT  LLC,SACRAMENTO,Sacramento,CA,95814-2301,925 3RD ST,41,00616243,31-MAY-2027
CHEEMA FOOD & LIQUOR,CHEEMA FOOD & LIQUOR,CHEEMA LIQUOR STORES INC,SACRAMENTO,Sacramento,CA,95815,1530 AUBURN BLVD,21,00548564,31-JAN-2027
CHEF FRANK JAPANESE CUISINE,CHEF FRANK JAPANESE CUISINE,CHEF FRANK GOOD COMPANY  INC,SACRAMENTO,Sacramento,CA,95835-2504,2281 DEL PASO RD,41,00645143,30-APR-2027
CHEZ LUC'S FRENCH CAFE,CHEZ LUC'S FRENCH CAFE,LUNCH TREY EATS INC.,SACRAMENTO,Sacramento,CA,95825-4886,650 FULTON AVE,41,00666167,28-FEB-2027
CHEZ LUC'S FRENCH CAFE,CHEZ LUC'S FRENCH CAFE,LUNCH TREY EATS INC.,SACRAMENTO,Sacramento,CA,95825-4886,650 FULTON AVE,77,00666167,28-FEB-2027
CHHUN'S SUPERMARKET,CHHUN'S SUPERMARKET,CHHUN LLC,SACRAMENTO,Sacramento,CA,95823-1028,6701 FRANKLIN BLVD,21,00644198,30-APR-2027
CHICAGO'S PIZZA WITH A TWIST,CHICAGO'S PIZZA WITH A TWIST,FORRISE INC,SACRAMENTO,Sacramento,CA,95834-2436,4391 GATEWAY PARK BLVD,41,00640923,31-JAN-2027
CHIDO RESTAURANT BAR,CHIDO RESTAURANT BAR,MONTES  HOLIVIA,SACRAMENTO,Sacramento,CA,95833,610 W EL CAMINO AVE,41,00665607,31-JAN-2027
CHILIS GRILL & BAR 0881,CHILIS GRILL & BAR 0881,BRINKER RESTAURANT CORPORATION,SACRAMENTO,Sacramento,CA,95834,3870 TRUXEL RD,47,00418702,31-MAY-2027
CHIMA LIQUOR STORE,CHIMA LIQUOR STORE,PAL  MOHINDER,SACRAMENTO,Sacramento,CA,95820,5049 FRANKLIN BLVD,21,00412051,31-DEC-2026
CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95814,1831 CAPITOL AVE,47,00371774,30-NOV-2026
CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95833,3830 TRUXEL RD,47,00405332,30-SEP-2026
CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95822-1359,4001 FREEPORT BLVD,47,00489101,31-MAR-2027
CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95841,5040 AUBURN BLVD,47,00458849,31-MAR-2027
CHIPOTLE MEXICAN GRILL # 176,CHIPOTLE MEXICAN GRILL # 176,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95825,2517 FAIR OAKS BLVD,47,00370002,31-JAN-2027
CHIPOTLE MEXICAN GRILL # 200,CHIPOTLE MEXICAN GRILL # 200,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95825,1729 HOWE AVE,47,00382451,31-JAN-2027
CHIPOTLE MEXICAN GRILL STORE # 2998,CHIPOTLE MEXICAN GRILL STORE # 2998,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95832-9100,8124 DELTA SHORES CIR,41,00583564,30-NOV-2026
CHIPOTLE MEXICAN GRILL STORE #1154,CHIPOTLE MEXICAN GRILL STORE #1154,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95821-6332,3328 EL CAMINO AVE,47,00561553,31-JAN-2027
CHIPOTLE MEXICAN GRILL STORE #2158,CHIPOTLE MEXICAN GRILL STORE #2158,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95819-4608,5738 FOLSOM BLVD,41,00538130,30-NOV-2026
CHIPOTLE MEXICAN GRILL STORE #3162,CHIPOTLE MEXICAN GRILL STORE #3162,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95834,2800 DEL PASO RD,41,00592572,31-OCT-2026
CHIPOTLE MEXICAN GRILL STORE #3472,CHIPOTLE MEXICAN GRILL STORE #3472,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95814-3332,615 DAVID J STERN WALK,41,00614728,30-JUN-2026
CHIPOTLE MEXICAN GRILL STORE #4277,CHIPOTLE MEXICAN GRILL STORE #4277,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95834,2650 ARENA BLVD,41,00648241,30-NOV-2026
CHIPOTLE MEXICAN GRILL STORE #5486,CHIPOTLE MEXICAN GRILL STORE #5486,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95821-5101,2795 FULTON AVE,41,00669752,31-AUG-2026
CHIPOTLE MEXICAN GRILL STORE #745,CHIPOTLE MEXICAN GRILL STORE #745,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95825,3302 ARDEN WAY,41,00637926,31-DEC-2026
CHIPOTLE MEXICAN GRILL STORE #: 3227,CHIPOTLE MEXICAN GRILL STORE #: 3227,CHIPOTLE MEXICAN GRILL INC,SACRAMENTO,Sacramento,CA,95818-2362,1601 BROADWAY,41,00596515,31-OCT-2026
CHOICE FOOD & LIQUOR,CHOICE FOOD & LIQUOR,2 GIRN CORPORATION,SACRAMENTO,Sacramento,CA,95816,2103 P ST,21,00507617,
CHOICE FOOD & LIQUOR,CHOICE FOOD & LIQUOR,2 GIRN CORPORATION,SACRAMENTO,Sacramento,CA,95816,2103 P ST,21,00507617,31-JAN-2027
CHRONICLE MARKET,CHRONICLE MARKET,SINGH  PUSHPINDER,SACRAMENTO,Sacramento,CA,95820-5419,5399 FRUITRIDGE RD,20,00633858,31-MAY-2026
CILANTROS RESTAURANT,CILANTROS RESTAURANT,RICCI HOLDINGS   L.P.,SACRAMENTO,Sacramento,CA,95814-2501,705 J ST,58,00621187,30-NOV-2026
CILANTROS RESTAURANT,CILANTROS RESTAURANT,RICCI HOLDINGS   L.P.,SACRAMENTO,Sacramento,CA,95814-2501,705 J ST,47,00621187,30-NOV-2026
CINCH BAR THE,CINCH BAR THE,LAM  JOHNNY,SACRAMENTO,Sacramento,CA,95828,8003 FLORIN RD,48,00429262,31-OCT-2026
CIRCLE 6 FOOD STORE,CIRCLE 6 FOOD STORE,CIRCLE 6 FOOD STORE INC,SACRAMENTO,Sacramento,CA,95815,739 ARDEN WY,20,00420251,30-NOV-2026
